Date,Open,High,Low,Close,Adj Close,Volume,retornos
2018-03-28,33.37760925292969,33.9753303527832,33.320682525634766,33.49146270751953,28.178956985473633,26349684,0.8249239253335094
2018-03-29,33.700191497802734,33.842506408691406,33.27324676513672,33.67172622680664,28.330629348754883,24804731,0.53679390452257
2018-04-02,33.60531234741211,33.90891647338867,32.9791259765625,33.254268646240234,27.979389190673828,28323299,-1.2475361646334893
2018-04-03,33.311195373535156,33.90891647338867,33.13093185424805,33.851993560791016,28.4823055267334,21347927,1.7814752391475785
2018-04-04,33.51043701171875,34.37381362915039,33.43453598022461,34.27893829345703,28.841522216796875,22010682,1.2533230055838285
2018-04-05,33.842506408691406,34.15559768676758,33.709678649902344,33.89942932128906,28.522214889526367,25781789,-1.1132941582734368
2018-04-06,33.73814010620117,34.032257080078125,33.10246658325195,33.36812210083008,28.075185775756836,22288200,-1.5797163957181226
2018-04-09,33.49146270751953,34.08918380737305,33.41556167602539,33.64326477050781,28.306686401367188,20457297,0.8211864541320502
2018-04-10,34.15559768676758,34.25047302246094,33.88994216918945,34.108158111572266,28.697832107543945,20667254,1.3723715835939565
2018-04-11,33.89942932128906,34.22201156616211,33.7666015625,33.956356048583984,28.570114135742188,13879915,-0.4460542077016516
2018-04-12,34.184059143066406,34.629981994628906,34.12713623046875,34.45920181274414,28.993194580078125,23817976,1.4700013706203219
2018-04-13,34.544593811035156,34.629981994628906,34.27893829345703,34.45920181274414,28.993194580078125,17774340,0.0
2018-04-16,34.629981994628906,34.84819793701172,34.52561569213867,34.658443450927734,29.160839080810547,15932369,0.5765306074935417
2018-04-17,34.86717224121094,34.89563751220703,34.411766052246094,34.468692779541016,29.001174926757812,17675580,-0.5489917803960687
2018-04-18,34.51612854003906,34.715370178222656,34.4212532043457,34.6204948425293,29.128902435302734,14652497,0.43943868062670255
2018-04-19,34.52561569213867,34.810245513916016,34.411766052246094,34.658443450927734,29.160839080810547,16636652,0.10955309976936611
2018-04-20,34.629981994628906,34.90512466430664,34.60151672363281,34.75332260131836,29.24065399169922,22371993,0.2733807677815392
2018-04-23,34.7912712097168,35.0,34.724857330322266,34.91461181640625,29.37636947631836,25381058,0.4630236409149724
2018-04-24,35.01897430419922,35.360530853271484,34.886146545410156,35.16128921508789,29.583913803100586,27106350,0.7040320964931901
2018-04-25,35.02846145629883,35.14231491088867,34.639469146728516,34.800758361816406,29.28057098388672,27730213,-1.030656069133773
2018-04-26,34.91461181640625,35.199241638183594,34.86717224121094,34.9620475769043,29.416276931762695,20405651,0.46239396564433655
2018-04-27,34.89563751220703,35.2087287902832,34.819732666015625,35.10436248779297,29.5360164642334,14425149,0.4062291944642027
2018-04-30,35.22770309448242,35.275142669677734,34.53510284423828,34.734344482421875,29.224695205688477,28295789,-1.0596458144891852
2018-05-01,33.75711441040039,34.20303726196289,32.86527633666992,33.58633804321289,28.258785247802734,51278154,-3.360957357957517
2018-05-02,33.36812210083008,33.55787658691406,32.96015167236328,33.10246658325195,27.851667404174805,29550260,-1.4511579687739307
2018-05-03,33.03605270385742,33.092979431152344,32.65654754638672,32.9791259765625,27.747894287109375,23517902,-0.37329835781054754
2018-05-04,32.78937530517578,33.19734191894531,32.609107971191406,33.05502700805664,27.81175422668457,19795912,0.2298842689414382
2018-05-07,33.007591247558594,33.330169677734375,32.93169021606445,33.14041519165039,27.88359832763672,21580018,0.2579882484858853
2018-05-08,33.12144088745117,33.29222106933594,32.93169021606445,33.1878547668457,27.92351531982422,28269650,0.14304483838993853
2018-05-09,33.225807189941406,33.5958251953125,33.083492279052734,33.36812210083008,28.075185775756836,20430209,0.5417027389112317
2018-05-10,33.20683288574219,33.50094985961914,33.10246658325195,33.244781494140625,28.244455337524414,30906653,-0.3703208867597674
2018-05-11,33.330169677734375,33.73814010620117,33.27324676513672,33.68121337890625,28.6152400970459,21619964,1.3042408175130138
2018-05-14,33.69070053100586,34.07969665527344,33.67172622680664,34.022769927978516,28.905426025390625,21485052,1.0089788813945066
2018-05-15,33.69070053100586,33.946868896484375,33.66223907470703,33.861480712890625,28.76839256286621,19345643,-0.47518980342227124
2018-05-16,33.89942932128906,34.041744232177734,33.74762725830078,33.851993560791016,28.760337829589844,21870711,-0.02802146031775088
2018-05-17,33.8045539855957,33.946868896484375,33.62428665161133,33.880455017089844,28.784515380859375,13021432,0.08404083588167133
2018-05-18,33.785579681396484,33.91840744018555,33.61479949951172,33.81404113769531,28.728097915649414,15734639,-0.1962165448457398
2018-05-21,33.880455017089844,34.032257080078125,33.700191497802734,33.965843200683594,28.857065200805664,17802903,0.4479273409261353
2018-05-22,33.965843200683594,34.24098587036133,33.861480712890625,33.88994216918945,28.792572021484375,14477322,-0.22371287204427937
2018-05-23,33.851993560791016,34.184059143066406,33.8045539855957,34.12713623046875,28.99409294128418,20358642,0.6974572515553668
2018-05-24,34.117645263671875,34.24098587036133,33.937381744384766,34.051231384277344,28.929611206054688,17523066,-0.22266557621808403
2018-05-25,33.98482131958008,34.07969665527344,33.71916580200195,33.851993560791016,28.760337829589844,15005376,-0.5868304352550702
2018-05-29,33.55787658691406,33.89942932128906,33.51043701171875,33.870967864990234,28.776458740234375,28179639,0.056035070812709975
2018-05-30,34.108158111572266,34.39278793334961,34.06072235107422,34.20303726196289,29.05858039855957,29093773,0.9756206655145316
2018-05-31,34.108158111572266,34.34535217285156,34.051231384277344,34.08918380737305,28.96185302734375,30926468,-0.33343053802741274
2018-06-01,34.402278900146484,34.4212532043457,34.25996017456055,34.39278793334961,29.219797134399414,22345011,0.8866745724428249
2018-06-04,34.544593811035156,34.68690872192383,34.37381362915039,34.582542419433594,29.381006240844727,19015319,0.5502111082902328
2018-06-05,34.639469146728516,34.76280975341797,34.47817611694336,34.573055267333984,29.372949600219727,21476093,-0.02743711999162457
2018-06-06,34.53510284423828,34.69639587402344,34.33586120605469,34.51612854003906,29.3245849609375,19368093,-0.16479204714983098
2018-06-07,34.6204948425293,34.715370178222656,34.50664138793945,34.6204948425293,29.413249969482422,17083337,0.30191344806969056
2018-06-08,34.658443450927734,34.8292236328125,34.582542419433594,34.7912712097168,29.55834197998047,16453783,0.4920684820058252
2018-06-11,34.91461181640625,34.91461181640625,34.4212532043457,34.44022750854492,29.26009750366211,19505640,-1.0141242534131845
2018-06-12,34.52561569213867,34.53510284423828,34.29791259765625,34.44022750854492,29.26009750366211,16371887,0.0
2018-06-13,34.50664138793945,34.639469146728516,34.34535217285156,34.36432647705078,29.19561004638672,16029232,-0.22062801918161234
2018-06-14,34.36432647705078,34.52561569213867,34.20303726196289,34.30739974975586,29.147249221801758,19959387,-0.16579382363777206
2018-06-15,34.33586120605469,34.52561569213867,34.184059143066406,34.497154235839844,29.308460235595703,49156979,0.5515767668793803
2018-06-18,34.27893829345703,34.36432647705078,33.89942932128906,34.30739974975586,29.147249221801758,24143451,-0.5515767668793803
2018-06-19,34.051231384277344,34.497154235839844,34.032257080078125,34.36432647705078,29.19561004638672,18484630,0.16579382363777206
2018-06-20,34.43074035644531,34.70588302612305,34.35483932495117,34.5920295715332,29.389062881469727,21354251,0.660429103761695
2018-06-21,34.411766052246094,34.497154235839844,34.29791259765625,34.44022750854492,29.26009750366211,16893090,-0.4398010845800826
2018-06-22,34.6204948425293,34.76280975341797,34.53510284423828,34.639469146728516,29.42936897277832,27018447,0.5768473236433813
2018-06-25,34.45920181274414,34.5920295715332,34.28842544555664,34.51612854003906,29.3245849609375,20424517,-0.3567050003057126
2018-06-26,34.53510284423828,34.715370178222656,34.44022750854492,34.51612854003906,29.3245849609375,25435023,0.0
2018-06-27,34.44022750854492,34.67741775512695,34.326377868652344,34.35483932495117,29.187545776367188,29396165,-0.46838171424989916
2018-06-28,34.25996017456055,34.6204948425293,34.25996017456055,34.497154235839844,29.308460235595703,16506167,0.41339431497222634
2018-06-29,34.582542419433594,34.70588302612305,34.4212532043457,34.4212532043457,29.243980407714844,20974705,-0.22026354061308595
2018-07-02,34.15559768676758,34.50664138793945,34.15559768676758,34.468692779541016,29.284278869628906,14556372,0.13772570733374678
2018-07-03,34.52561569213867,34.70588302612305,34.38330078125,34.487667083740234,29.300403594970703,9608159,0.05503279092957669
2018-07-05,34.667930603027344,35.01897430419922,34.639469146728516,34.98102569580078,29.719554901123047,20391106,1.4204007216520154
2018-07-06,35.10436248779297,35.332069396972656,34.99051284790039,35.2087287902832,29.913009643554688,18955452,0.6488237349019155
2018-07-09,35.360530853271484,35.55028533935547,35.113853454589844,35.256168365478516,29.95331382751465,22329412,0.1346474181541879
2018-07-10,35.38899230957031,35.5787467956543,35.29411697387695,35.512332916259766,30.170944213867188,20253875,0.7239539200609268
2018-07-11,35.341556549072266,35.49335861206055,35.256168365478516,35.30360412597656,29.993614196777344,17795314,-0.5894983628236705
2018-07-12,35.49335861206055,35.63567352294922,35.30360412597656,35.597721099853516,30.243486404418945,16974881,0.8296563146505065
2018-07-13,35.5787467956543,35.66413879394531,35.31309127807617,35.60721206665039,30.25156021118164,15227243,0.02665817221090272
2018-07-16,35.55977249145508,35.62618637084961,35.3795051574707,35.46489715576172,30.130645751953125,17888699,-0.4004808712036123
2018-07-17,35.54079818725586,35.83491516113281,35.531307220458984,35.72106170654297,30.348281860351562,15740014,0.7197083824084238
2018-07-18,35.66413879394531,35.79696273803711,35.55977249145508,35.73054885864258,30.356342315673828,20803430,0.026555460626642713
2018-07-19,35.531307220458984,35.673622131347656,35.39848327636719,35.445919036865234,30.114521026611328,16596811,-0.799790569615233
2018-07-20,35.29411697387695,35.417457580566406,35.21821594238281,35.417457580566406,30.090341567993164,15532798,-0.08032769305614806
2018-07-23,35.426944732666016,35.588233947753906,35.23719024658203,35.30360412597656,29.993614196777344,20853074,-0.3219791960214824
2018-07-24,35.455406188964844,35.815940856933594,35.360530853271484,35.76850128173828,30.388580322265625,17804800,1.308259503043585
2018-07-25,35.74003982543945,36.119544982910156,35.63567352294922,36.043643951416016,30.622343063354492,17171030,0.7662882515000469
2018-07-26,36.09108352661133,36.4041748046875,36.09108352661133,36.204933166503906,30.759363174438477,24840567,0.44648487060046094
2018-07-27,36.148006439208984,36.50853729248047,36.119544982910156,36.44212341308594,30.960887908935547,22111971,0.6529957318899715
2018-07-30,36.39468765258789,36.69829177856445,36.223907470703125,36.6129035949707,31.105985641479492,21981486,0.46753933294820804
2018-07-31,36.25237274169922,37.94117736816406,36.18595886230469,37.88425064086914,32.18610763549805,50837371,3.413473983729487
2018-08-01,37.5996208190918,38.254268646240234,37.51423263549805,38.20683288574219,32.46017074584961,32734605,0.8478895620911864
2018-08-02,37.59013366699219,38.159393310546875,37.50474548339844,37.618595123291016,32.23253631591797,31879284,-1.5515891674374505
2018-08-03,37.59013366699219,38.57685089111328,37.466793060302734,38.46299743652344,32.956058502197266,27368375,2.2198194293723716
2018-08-06,38.29222106933594,39.108158111572266,38.263755798339844,38.937381744384766,33.362518310546875,27479572,1.2258085889897519
2018-08-07,38.75711441040039,39.13662338256836,38.700191497802734,38.74762725830078,33.19993209838867,18928575,-0.488523759996351
2018-08-08,38.62428665161133,39.50664138793945,38.50094985961914,39.28842544555664,33.663299560546875,25837440,1.386043569077966
2018-08-09,39.184059143066406,39.25047302246094,38.71916580200195,38.89942932128906,33.32999801635742,20121282,-0.9950377458617599
2018-08-10,38.71916580200195,39.193546295166016,38.61479949951172,38.83301544189453,33.27309036254883,18194148,-0.1708781854403707
2018-08-13,38.851993560791016,39.098670959472656,38.71916580200195,38.71916580200195,33.175540924072266,19860627,-0.293608045199667
2018-08-14,38.74762725830078,38.937381744384766,38.46299743652344,38.62428665161133,33.09425735473633,17336824,-0.2453451325842071
2018-08-15,38.709678649902344,39.12713623046875,38.56736373901367,39.051231384277344,33.46006393432617,22428488,1.09931428360861
2018-08-16,39.117645263671875,39.34535217285156,38.965843200683594,39.29791259765625,33.67142868041992,16457472,0.6296993584380406
2018-08-17,39.35483932495117,40.02846145629883,39.34535217285156,39.93358612060547,34.21608352661133,25910693,1.6046324324260564
2018-08-20,40.0379524230957,40.5787467956543,39.93358612060547,40.16128921508789,34.41118240356445,22521029,0.5685849612143024
2018-08-21,40.16128921508789,40.265655517578125,39.83871078491211,40.0,34.27299118041992,18633244,-0.40241227236004207
2018-08-22,39.99051284790039,40.1707763671875,39.667930603027344,39.91461181640625,34.199832916259766,15001687,-0.21369863194773409
2018-08-23,39.95256042480469,40.15180206298828,39.810245513916016,40.0379524230957,34.30550765991211,21032148,0.30853470606313493
2018-08-24,40.256168365478516,40.31309127807617,39.84819793701172,40.22770309448242,34.46809005737305,21661703,0.47280751312093194
2018-08-27,40.341556549072266,40.436431884765625,39.193546295166016,39.44971466064453,33.8015022277832,24485896,-1.9529075657341632
2018-08-28,39.47817611694336,39.639469146728516,39.20303726196289,39.37381362915039,33.73645782470703,19871694,-0.19258476904036037
2018-08-29,39.37381362915039,39.487667083740234,39.06072235107422,39.37381362915039,33.73645782470703,15785020,0.0
2018-08-30,39.117645263671875,39.76280975341797,39.08918380737305,39.37381362915039,33.73645782470703,16015425,0.0
2018-08-31,39.1745719909668,39.44971466064453,38.98482131958008,39.39278793334961,33.752716064453125,20983559,0.04817855332044374
2018-09-04,39.35483932495117,39.4212532043457,39.108158111572266,39.25047302246094,33.63078308105469,15274779,-0.361925648829331
2018-09-05,39.1745719909668,39.77229690551758,39.14611053466797,39.70588302612305,34.020992279052734,21819908,1.1535868087058088
2018-09-06,39.70588302612305,39.76280975341797,39.326377868652344,39.639469146728516,33.964080810546875,18356780,-0.16740462569218018
2018-09-07,39.45920181274414,40.180267333984375,39.33586120605469,40.0379524230957,34.30550765991211,21221658,1.0002497341488503
2018-09-10,40.2087287902832,40.531307220458984,39.89563751220703,39.90512466430664,34.19170379638672,21482206,-0.3323061504767022
2018-09-11,39.84819793701172,40.256168365478516,39.800758361816406,40.14231491088867,34.39493179321289,19658786,0.5926259278947743
2018-09-12,40.13282775878906,40.597721099853516,40.113853454589844,40.23719024658203,34.47623062133789,17508205,0.23606858382096974
2018-09-13,40.32258224487305,40.72106170654297,40.256168365478516,40.65464782714844,34.83391189575195,18666129,1.0321468681511625
2018-09-14,40.55977249145508,40.79696273803711,40.32258224487305,40.75901412963867,34.92333984375,16800655,0.2563853710825015
2018-09-17,40.815940856933594,40.967742919921875,40.55028533935547,40.806453704833984,34.96398162841797,16904263,0.11632270813621837
2018-09-18,40.79696273803711,41.44212341308594,40.63567352294922,41.28083419799805,35.37044143676758,20464991,1.1558081312779578
2018-09-19,41.1954460144043,41.44212341308594,40.7874755859375,41.043643951416016,35.16720962524414,23783088,-0.5762342093883266
2018-09-20,41.148006439208984,41.63187789916992,41.129032135009766,41.50853729248047,35.5655517578125,18419809,1.126313681064861
2018-09-21,41.53700256347656,41.93548583984375,41.37571334838867,41.80265808105469,35.81755828857422,37092579,0.7060803994052733
2018-09-24,41.688804626464844,42.18216323852539,41.58443832397461,41.679317474365234,35.71187210083008,18089591,-0.2954906028858062
2018-09-25,41.86906814575195,42.0208740234375,41.518028259277344,41.54648971557617,35.59806823730469,15318520,-0.31919875830186406
2018-09-26,41.593929290771484,42.03984832763672,41.4041748046875,41.44212341308594,35.508644104003906,18384817,-0.2515197051160101
2018-09-27,41.54648971557617,41.916507720947266,41.44212341308594,41.65085220336914,35.68748474121094,14887434,0.5023992167072056
2018-09-28,41.679317474365234,41.87855911254883,41.48956298828125,41.8121452331543,35.82568359375,15454591,0.38650236758197565
2018-10-01,41.774192810058594,42.23908996582031,41.660343170166016,42.00189971923828,35.98827362060547,16872537,0.4527995526261819
2018-10-02,41.94497299194336,42.11574935913086,41.86906814575195,41.95446014404297,35.9476318359375,18167693,-0.11301009315176636
2018-10-03,42.01138687133789,42.542694091796875,42.01138687133789,42.51423263549805,36.42725372314453,23957631,1.3254157670478328
2018-10-04,42.24857711791992,42.49525451660156,42.0208740234375,42.40986633300781,36.337825775146484,18960406,-0.24578737083786883
2018-10-05,42.41935348510742,42.694496154785156,42.31499099731445,42.609107971191406,36.508544921875,18112568,0.4687000862071855
2018-10-08,42.457305908203125,42.99810028076172,42.40986633300781,42.96015167236328,36.809322357177734,24679621,0.8204948179322713
2018-10-09,42.68500900268555,43.46299743652344,42.49525451660156,43.14041519165039,36.96377944946289,21486844,0.4187284456722118
2018-10-10,43.12144088745117,43.3870964050293,42.20113754272461,42.2296028137207,36.183372497558594,33746234,-2.1338801608870472
2018-10-11,42.08728790283203,42.21062469482422,40.22770309448242,40.61669921875,34.8013916015625,44299198,-3.8942170741487203
2018-10-12,40.5787467956543,41.70777893066406,40.455406188964844,41.53700256347656,35.589935302734375,30417070,2.240536515884406
2018-10-15,41.41366195678711,41.47058868408203,40.77798843383789,40.91081619262695,35.053409576416016,24002742,-1.5190175333817724
2018-10-16,41.129032135009766,41.72675323486328,40.83491516113281,41.679317474365234,35.71187210083008,22353654,1.8610539261657788
2018-10-17,41.52751541137695,42.50474548339844,41.50853729248047,42.286529541015625,36.232147216796875,23154167,1.4463562833157528
2018-10-18,42.06830978393555,42.220115661621094,41.47058868408203,41.745731353759766,35.76878356933594,22498368,-1.2871381723104758
2018-10-19,41.79316711425781,42.533206939697266,41.72675323486328,42.220115661621094,36.17524337768555,19564875,1.1299578868818383
2018-10-22,42.16318893432617,42.2296028137207,41.764705657958984,42.09677505493164,36.06956481933594,18026878,-0.2925646181165309
2018-10-23,41.64136505126953,42.04933547973633,41.45161437988281,41.840606689453125,35.850067138671875,23073114,-0.6103815856149719
2018-10-24,41.56546401977539,42.0208740234375,40.189754486083984,40.30360412597656,34.53312683105469,36927206,-3.7426422517310876
2018-10-25,40.21821594238281,41.688804626464844,39.52561569213867,41.18595886230469,35.289146423339844,38600642,2.165649659533564
2018-10-26,40.84440231323242,41.062618255615234,40.01897430419922,40.417457580566406,34.63068389892578,30295333,-1.8835583993782823
2018-10-29,40.74952697753906,41.44212341308594,40.3795051574707,41.01517868041992,35.142818450927734,31847559,1.4680399948700629
2018-10-30,39.800758361816406,40.882354736328125,39.639469146728516,40.69260025024414,34.86643981933594,35424202,-0.7895946024993439
2018-10-31,40.806453704833984,41.42314910888672,40.52182388305664,40.85388946533203,35.0046272277832,28193235,0.395576623770566
2018-11-01,40.986717224121094,41.58443832397461,40.882354736328125,41.43263626098633,35.50050735473633,24278152,1.4066855633450892
2018-11-02,41.518028259277344,41.593929290771484,40.30360412597656,40.73054885864258,34.898948669433594,24223028,-1.7090488649548874
2018-11-05,40.63567352294922,41.38520050048828,40.63567352294922,41.290321350097656,35.37857437133789,21628396,1.364972551916166
2018-11-06,41.34724807739258,41.35673522949219,40.502845764160156,40.806453704833984,34.96398162841797,22194183,-1.1787874685014188
2018-11-07,41.157493591308594,42.27703857421875,41.072105407714844,42.12523651123047,36.09394836425781,36794929,3.180675522550702
2018-11-08,41.6129035949707,41.93548583984375,41.24288558959961,41.603416442871094,35.921913146972656,25696520,-1.2464713241071568
2018-11-09,41.48007583618164,42.32447814941406,41.48007583618164,42.01138687133789,36.2741813659668,26042654,0.9758407596691665
2018-11-12,42.01138687133789,42.26755142211914,41.65085220336914,41.850093841552734,36.134910583496094,21853847,-0.3846658258327196
2018-11-13,42.05882263183594,42.18216323852539,41.129032135009766,41.290321350097656,35.651588439941406,20159015,-1.3465916637785735
2018-11-14,41.518028259277344,41.603416442871094,40.52182388305664,40.71157455444336,35.15187454223633,28398871,-1.4115683520926403
2018-11-15,40.512332916259766,41.16698455810547,40.180267333984375,40.9962043762207,35.39763259887695,25936305,0.6967047123861647
2018-11-16,40.891841888427734,41.53700256347656,40.71157455444336,41.28083419799805,35.643394470214844,24604576,0.6918843024830146
2018-11-19,41.38520050048828,42.00189971923828,41.28083419799805,41.916507720947266,36.192256927490234,23671575,1.5281399104998261
2018-11-20,41.755218505859375,42.11574935913086,41.17647171020508,41.299808502197266,35.6597785949707,22968557,-1.4821865153391567
2018-11-21,41.27134704589844,41.27134704589844,40.5787467956543,40.891841888427734,35.30751037597656,19665848,-0.9927284883182619
2018-11-23,40.74952697753906,41.31878662109375,40.60721206665039,40.92979049682617,35.34029006958008,8844009,0.09275935962942405
2018-11-26,41.10057067871094,41.26185989379883,40.68311309814453,41.119544982910156,35.504127502441406,20147948,0.46253835763017115
2018-11-27,40.986717224121094,41.88804626464844,40.76850128173828,41.8121452331543,36.102142333984375,19765873,1.670329764965306
2018-11-28,42.0208740234375,42.618595123291016,41.840606689453125,42.5996208190918,36.78208541870117,19892669,1.8658499130792539
2018-11-29,42.466793060302734,43.481971740722656,42.40986633300781,43.178367614746094,37.28179168701172,26065315,1.349426789900443
2018-11-30,43.02656555175781,43.88994216918945,42.96015167236328,43.861480712890625,37.87160873413086,45054495,1.5696882229284004
