,China,India,United States,Indonesia,Pakistan,Brazil,Nigeria,Bangladesh,Russian Federation,Mexico,Japan,Ethiopia,Philippines,"Egypt, Arab Rep.",Vietnam,"Congo, Dem. Rep.",Germany,Thailand,France,United Kingdom,Tanzania,South Africa,Italy,Kenya,Myanmar,"Korea, Rep.",Colombia,Spain,Uganda,Argentina,Canada,Poland,Morocco,Saudi Arabia,Uzbekistan,Angola,Peru,Australia,Ecuador,Netherlands,Senegal,Guatemala,Cuba,Uruguay,Finland,Singapore,Slovak Republic,Norway,Oman,Liberia,Costa Rica,Botswana,Chile
1985-01-01,,5.55642423236555,3.54564415209369,4.72453615680209,5.6148392179322,225.989665211895,7.4353448275863006,,,57.7484484008702,2.0322773460848502,19.064685144440602,23.1031071803888,12.1067560598247,,23.820784521334897,2.06623073224692,2.43173123433474,5.83109973854516,6.07139434015118,33.2821038251367,16.2942269399101,9.20599144253119,13.006566421882699,6.80756655768336,2.45910879215278,23.9741816505302,8.814455066783939,,,3.9620305406520804,11.521260736849598,7.7286389008592105,-3.05876872913663,,,163.399505243687,6.73469387755101,27.983216025959997,2.2585844298861497,13.000057615979399,18.6867912971238,,72.2225644287757,5.19562195429434,0.480122911465352,,5.714854639585839,,,15.057419644575601,8.09457579975943,30.703498909615103
1986-01-01,,8.72972072702588,1.89804772234275,5.8226669617520095,3.50641424758203,147.142826237605,5.71715145436304,,,86.2333169923538,0.59558679945326,-9.80876507050664,1.14813777653333,23.8642898217366,,44.4,-0.129412805250905,1.84167596806049,2.53852591781416,3.4276094036930798,32.4322015801837,18.654918926306397,5.82354691862018,2.5342759889288704,9.32546190007651,2.74998096063353,18.854592785422103,8.79493932290324,,,4.19478629085617,16.549968173138097,8.73355918706673,-3.2033314647229703,,,77.9210255473595,9.050350541746349,23.0302261143747,0.0833467771085985,6.18477854456931,36.9311212965016,,76.3806364119544,2.93357920442334,-1.38570336391444,,7.17649274816349,,,11.8350618936099,10.001715560602198,19.4768379232582
1987-01-01,7.23383553065604,8.801125812518329,3.6645632175169105,9.2786561316159,4.68121854620214,228.336162575513,11.2903225806452,9.87469609126641,,131.827383923089,0.12617684169661,-2.42867248283369,4.06976744186029,19.693593314763,,78.6703601108033,0.249906160316282,2.46646112823951,3.28889821400136,4.14892232052949,29.949369537876102,16.1605814426616,4.7472849038979,8.63767318980086,24.7599999999999,3.04966077087427,23.310387984981197,5.24801863489584,,,4.3561087122174005,26.379027853632397,2.69873997713768,-1.54711673699022,,,85.8223062381847,8.53302162478083,29.503997249271997,-0.69121048141158,-4.14072378633806,12.323213275504598,,63.566662432672395,4.11302886205054,0.523306521949805,,8.71704745166959,,,16.8424201630394,9.80193387398674,19.8808457201905
1988-01-01,18.8118179448753,9.383471861853321,4.07774110744408,8.04536715123097,8.83793701817778,629.114509120897,54.5112247797672,7.4127659574466005,,114.16225854906601,0.6785575804575279,7.080715321410951,13.860069167331801,17.66348615313,,71.09173126615029,1.2741239715610502,3.86273074733655,2.70081527508111,4.15535171583102,31.1867182846932,12.7795448229904,5.05824747667121,12.2649630481581,16.0428021801855,7.14609773721606,28.140065973103297,4.83727066490366,,,4.02823414871611,58.720829732065404,2.36905505487641,0.907563025210517,,,667.019328585961,7.215939687668261,58.216286541167605,0.7379506883323871,-1.82668225079297,10.832703768991301,,62.1919564596004,5.085928613948809,1.5231851923263002,,6.67636598771419,,,20.832533230920202,8.35167956821222,14.6843512500821
1989-01-01,18.2456383621648,7.07428002942298,4.82700303008949,6.415539634949679,7.844264737400381,1430.7237251472,50.4666881235915,6.0454797559624005,,20.0078767139978,2.27228962064317,7.817301182230481,12.242990654205501,21.2618670886078,,104.06522942826,2.78055980684944,5.35546507986217,3.4983022070074803,5.76024909185262,25.8498382611658,14.730918284745,6.2598313795697305,13.789317276388301,27.198526449088803,5.7001654456139805,25.861386138613895,6.791435840250959,,,4.98362189985959,244.550932984827,3.2599694922639,1.0326449033974001,,,3398.67901005332,7.5339025615269195,75.6481901022001,1.08215810253293,0.44730934077132395,11.387132199795802,,80.4474367280735,6.5929098018912695,2.34545627195899,,4.54614335505383,,,16.5098087687391,11.5750147473285,17.027936730896098
1990-01-01,3.05229012075235,8.97123250273256,5.39795643990322,7.81919144730541,9.0521315527978,2947.73277248299,7.36440030557697,6.126718469814629,,26.6516725646771,3.07851628695158,5.15248124174763,12.1773522064946,16.7563747077691,,81.295404814004,2.69647137791463,5.8639947437582896,3.19428338029481,8.06346090938833,35.8267716535433,14.3209557277219,6.45660906146405,17.78181442992,17.626775031450396,8.573272257286861,29.137822529892997,6.72181952228662,,,4.780476933363049,567.8788006661911,6.782594015110071,2.0771513353116102,,,7481.663611245259,7.33302195235869,48.51911299645571,2.45409184818342,0.32509863018325,41.221867138097295,,112.525905573023,6.149565311798541,3.46075338652821,,4.1310334831134705,,,19.039752663564897,11.3963461199557,26.0364811362365
1991-01-01,3.5566856522044903,13.8702461773683,4.2349639645385295,9.419058277241529,11.791270335141599,432.786661926461,13.0069731037428,6.3573641227823305,,22.662359455061,3.25143848753312,35.7225982298716,19.2614585266282,19.7485448195578,,2154.43682711341,4.04703681637387,5.709852598913961,3.2134073240968504,7.46178295746933,28.695652173913,15.334802353322,6.249999297902911,20.0844955754632,32.2720382866416,9.33279048161486,30.348440545809,5.9342134433592495,,,5.62586408593004,76.7694992087346,7.98616600790509,4.86111111111136,,83.7837837837838,409.530166622023,3.1766753698868597,48.8038277511962,3.15820041477126,-1.7535569019931,33.1664219167535,,101.971683202507,4.31021289843461,3.42570173078644,,3.4381959910913302,,,28.709291370661802,11.7650160839534,21.7844124277757
1992-01-01,6.3539813402487,11.7878170418135,3.0288196781497003,7.52351717022744,9.509041461901461,951.962053052818,44.588842715023006,3.63407691798491,,15.507896253357199,1.76028306059266,10.527444011959199,8.65100357865264,13.637424171721802,,4129.16985661558,5.05697932185187,4.13914575077055,2.36376046269354,4.59154929577464,21.8468468468473,13.8746803836057,5.270589985929321,27.332364447578396,21.9132104007913,6.21328146355184,27.030563604075102,5.92453126228495,,,1.49013290374545,46.0985621037432,5.74024662868742,-0.0770060064690946,,299.50980392156896,73.5282942442641,1.01223112610711,54.34083601286179,3.1835818176155297,-0.109942967085643,10.0459179984088,,68.4591938395374,2.91932319285018,2.26307118702849,9.893505197711711,2.32808504911854,,,21.791168790060897,16.1676123963339,15.425806468892699
1993-01-01,14.610078635660301,6.32689048779867,2.95165696638554,9.67189338180124,9.973664760292099,1927.38079016026,57.1652528349217,3.0148185998979904,874.245720380188,9.75146045357564,1.24304589707929,3.54306596166031,6.716311041099731,12.0897922868977,,1986.90476190476,4.47457505486754,3.31219168428469,2.10446277124641,2.55857796929707,25.277264325323,9.71746732988991,4.62673468331293,45.9788813036218,31.831606872759995,4.80099660215357,22.441321462732702,4.569071736818049,,,1.86507936507936,36.96416661207179,5.18311396030803,1.0557953144269498,,1378.5276073619598,48.5799864468884,1.75365344467641,44.99999999999989,2.5841844867179398,-0.586434615120187,11.8196901746257,,54.1007924425194,2.19065319556431,2.28929964388642,23.287027664545,2.28826933193056,,,9.7786007829378,14.3308033365888,12.7277669490964
1994-01-01,24.2569897243361,10.2479355556119,2.6074415921546,8.532005254188439,12.368194393694802,2075.88839757325,57.03170891196589,5.313740079365,307.722635553193,6.96581237191123,0.6954580578689921,7.59387600185339,10.386473429951801,8.15423128587101,,23773.131774101603,2.69305738121724,5.04774897680756,1.65551532926996,2.2190126050420202,34.0833640722984,8.93852493545717,4.0518421806572,28.8143894306732,24.0987860757019,6.26585950039683,22.847184664383203,4.718413739673339,10.036759879217499,,0.165562913907281,32.9912766093522,5.14167152953361,0.564325478533109,,949.792531120332,23.736905056504604,1.96963479688142,27.4425287356321,2.80152463293184,32.2936668569552,10.8553211494391,,44.7360421521933,1.08855677589407,3.10013262599503,13.4155203422246,1.37567498071484,,,13.534468727342698,10.5429209938218,11.443119644497301
