Country Name;Indicator Name;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019
Dominican Republic;GDP (current US$);1485500000;1666500000;1987400000;2344800000;2925700000;3599200000;3951500000;4587100000;4734400000;5498800000;6761300000;7561300000;8267400000;9220600000;11594000000;5044592945;6122198120;5826987099;5374314928;6686593060;7073675545;9734321854;11356271336;13081042400;14664237667;16598679279;18241691857;20017908829;21672526563;22137599986;24305116729;25599311449;27362875603;21642882856;22692574473;36119047252;38116351526;43965420072;48122547177;48261033298;53860175556;58029750746;60681537196;62682163837;67179914027;71164825257;75704720190;79997975622;85555378043;88941298258
Ecuador;GDP (current US$);2862504170;2754220263;3185987235;3891755552;6599259421;7731677257;9091924305;11026346590;11922502171;14175166008;17881514683;21810767209;19929853575;17152483214;16912515183;17149094590;15314143988;13945431882;13051886552;13890828708;15239278100;16988535268;18094238119;18938717359;22708673337;24432884442;25226393197;28162053027;27981896948;19645272636;18327764882;24468324000;28548945000;32432858000;36591661000;41507085000;46802044000;51007777000;61762635000;62519686000;69555367000;79276664000;87924544000;95129659000;1,01726E+11;99290381000;99937696000;1,04296E+11;1,07562E+11;1,07436E+11
Egypt, Arab Rep.;GDP (current US$);8042200452;8609283346;9299638056;10098534613;9228963225;11632178869;13315988083;14400806876;14811704063;18020571429;21669908177;22136081081;27655172414;30966239814;33971188992;39053502251;41253507951;40455616654;34980124929;39756299050;42978914311;37387836491;41855986519;46578631453;51897983393;60159245060;67629716981;78436578171;84828807556;90710704807;99838543960;97632008710;87850683979;82924503943;78845185293;89685725230;1,07484E+11;1,30479E+11;1,62818E+11;1,88982E+11;2,18888E+11;2,36002E+11;2,79373E+11;2,88586E+11;3,0553E+11;3,32698E+11;3,32928E+11;2,35369E+11;2,50895E+11;3,03175E+11
El Salvador;GDP (current US$);1132920000;1186120000;1263720000;1442320000;1665880000;1884120100;2328280100;2941640100;3127960000;3463639900;3573959900;3437200200;3399189100;3506347800;3661683400;3800368600;3771663200;3958045800;4189880000;4372215300;4817542204;5252342400;5813399300;6680269200;7679384000;8921947100;9586327800;10221705900;10936669900;11284197000;11784927700;12282533600;12664190300;13243892200;13724810900;14698001400;15999886400;17011750900;17986890000;17601620000;18448000000;20284000000;21386000000;21990970000;22593480000;23438240000;24191440000;24979200000;26117400000;27022640000
Equatorial Guinea;GDP (current US$);66331428,57;64946954,76;65429198,24;81203226,91;94159862,71;104295643,4;103653049,9;103987520,1;95868548,55;75898658,77;50642880,77;36731422,85;44294647,73;44442456,95;50320914,41;62118564,85;76407396,76;93345847,73;100534663,3;88265974,58;112119406,5;110906032,1;134707184,4;136047896,2;100807001,8;141853368,3;232463036,4;442337849,5;370687618,7;621117885,7;1045998496;1461139022;1806742742;2484745935;4410764339;8217369093;10086528699;13071718759;19749893536;15027795173;16314442183;21357344847;22388345810;21948835350;21765454404;13185496836;11240809132;12200914930;13278488567;11026774945
Eritrea;GDP (current US$);178596325,4;187458698,5;195324785,2;196526385,4;197568352,1;198635628,8;205625347,5;215496583,3;223685478,1;246589696,9;256895214,2;275458541,2;286536985,2;296589478,2;312563258,8;336589521,2;345896582,1;386964521,2;396589658,2;412547854,4;432569658,5;445256847,1;477101651,6;467872714,8;531688311,7;578015625;693535954,2;686490090,1;745526154,9;688921325,7;706370815,6;752368495,5;729321366,7;870247703,2;1109054005;1098425901;1211161880;1317974491;1380188800;1856695551;1589515447;2065001626;2125451528;2125632487;2215478541;2263564874;2512401258;2526325210;2615478547;2658561521
Estonia;GDP (current US$);1975846859;1985698569;2065362895;2054785478;2056899695;2125487985;2256478547;2458596859;2503628958;2602145782;2456896859;2854875968;3025456895;3065893589;3152478542;3356298695;3426587451;3526896859;3652987948;3526895784;3745251542;3859689475;3968584795;4006982535;4116735207;4497823918;4780169853;5147711226;5665917232;5762048126;5694069842;6259258258;7372457191;9877636518;12144397516;14098326328;17012321791;22445582946;24371299985;19744110447;19693608687;23391529311;23192709239;25271407239;26773472962;23048864243;23996451498;26859101054;30747159198;31386949981
Eswatini;GDP (current US$);112137757,2;136465324,4;146741251,5;221902017,3;264311994,1;288302907,4;272539098,4;304047838,1;340616375,3;412093133,8;542000513,6;571542674,6;537575980,8;555336145,8;494475699,9;361014890,5;449146608,3;584135559,9;692016714,3;696915430,7;1114703088;1156141998;1284766234;1357206996;1419293455;1698982438;1602760100;1716699913;1576904292;1547884442;1738100853;1542477355;1432228173;2197612767;2770082822;3178126555;3291353806;3469363925;3294093364;3580417161;4438778547;4820499497;4886658806;4597702903;4422304975;4073390990;3840677845;4446248676;4710618470;4405405802
Ethiopia;GDP (current US$);4478547412;4985632564;5123478547;5325147548;5574851245;5986847851;6254784578;6658969586;6745852145;6958475869;7152489586;7324903188;7707678019;8567890821;8096302367;9480840483;9848600870;10527338647;10908935749;11476584879;12175166763;13463868357;10492993078;8830712714;6927950565;7663984568;8547939731;8589211390;7818224906;7700833482;8242392104;8231326016;7850809498;8623691300;10131187261;12401139454;15280861835;19707616773;27066912635;32437389116;29933790334;31952763089;43310721414;47648211133;55612228234;64589334979;74296618481;81770791971;84269348327;96107662398
Fiji;GDP (current US$);219878482,2;247749327,7;316650509;425963359,4;558589870,9;684268280,8;694552411,7;719533137,1;829239489,8;1019743927;1202567359;1235899836;1194015444;1123107276;1177997414;1141210125;1290228617;1177908192;1109976928;1182686577;1337024782;1383843860;1531803061;1635426125;1825285158;1970347721;2129266728;2093994597;1656784780;1942170999;1684109743;1660102346;1842691481;2315935753;2727507213;3006725015;3102741451;3405050612;3523185920;2870624636;3140508836;3774530616;3972012571;4190143206;4856963230;4682546863;4930204230;5353404422;5536759653;5535548972
Finland;GDP (current US$);11357517271;12527405087;14743185403;19472363155;24848821333;29472623727;31849514233;33499799174;36256160722;44465255381;53645202423;52448332874;52797582336;50973526900;52888800950;55875863392;73531550551;91594751792;1,09059E+11;1,19012E+11;1,41438E+11;1,27774E+11;1,12533E+11;89214114708;1,033E+11;1,3419E+11;1,32129E+11;1,26912E+11;1,34039E+11;1,35218E+11;1,25707E+11;1,29421E+11;1,39738E+11;1,71274E+11;1,97117E+11;2,04809E+11;2,16908E+11;2,56053E+11;2,84554E+11;2,52497E+11;2,49181E+11;2,75244E+11;2,58305E+11;2,71285E+11;2,74497E+11;2,3444E+11;2,40608E+11;2,55123E+11;2,75894E+11;2,68761E+11
France;GDP (current US$);1,48456E+11;1,65967E+11;2,03494E+11;2,6443E+11;2,85552E+11;3,60832E+11;3,72319E+11;4,10279E+11;5,06708E+11;6,13953E+11;7,01288E+11;6,15552E+11;5,84878E+11;5,59869E+11;5,30684E+11;5,53138E+11;7,71471E+11;9,34173E+11;1,01885E+12;1,02521E+12;1,26918E+12;1,26928E+12;1,40147E+12;1,32282E+12;1,39398E+12;1,60109E+12;1,60568E+12;1,45288E+12;1,50311E+12;1,49265E+12;1,36225E+12;1,37647E+12;1,49429E+12;1,84048E+12;2,11574E+12;2,19613E+12;2,31859E+12;2,65721E+12;2,91838E+12;2,69022E+12;2,64261E+12;2,86141E+12;2,68383E+12;2,81108E+12;2,85217E+12;2,43821E+12;2,47129E+12;2,59515E+12;2,78786E+12;2,71552E+12
Gabon;GDP (current US$);1326536584;1413252013;1459856856;1513256985;1544216004;2157592937;3009409971;2809349074;2389479269;3030251116;4279637934;3862269127;3618007844;3391275731;3561451562;3339914759;3403638194;3281797039;3834503378;4186411457;5952293766;5402919957;5592390849;4378645081;4190819314;4958845906;5694040337;5326816859;4483417120;4662992036;5067865321;5018874179;5310381151;6497305662;7756293575;9578973591;10318424464;12438956756;15508574820;12065138273;14372591916;18210308748;17170465294;17595745653;18203968002;14383107714;14023890620;14929488771;16862282414;16657960228
Gambia, The;GDP (current US$);52296836,75;55728608,97;59161545;75187969,92;95797533,46;115182522,1;112189468,5;138094243,3;171836793,4;207114382,5;241080708,9;218764445,8;216051496;213446562,6;177338801,9;225724851,7;185646209,4;220626484,2;266673126,2;284119692,5;317083373,5;690314321,4;714255460,5;755042548,1;746491692,6;785996982,5;848237108,6;803630742,5;840285264,6;814723460,1;782915402,4;687408804,6;578236035,1;487038821,6;961900106,9;1027702254;1054113427;1279704745;1561763437;1450140386;1543292393;1409694554;1415006238;1375608956;1229460602;1354788659;1470006034;1498044491;1624600882;1763819048
Georgia;GDP (current US$);1985685478;2012478745;2263568547;2563589685;2745814142;2896859784;3025636584;3256254178;3457869584;3985475421;4125474124;4478598658;4625312014;4785142547;5023521478;5426358847;6523854784;6985452147;7025635894;7154854785;7753501868;6357615894;3690328964;2701181331;2513870587;2693731866;3094935187;3510520231;3613498175;2800026339;3057475289;3219488664;3395728014;3991284895;5125365192;6410823633;7745394293;10172882371;12795076469;10766836277;12243505583;15107441447;16488403076;17189551521;17627003455;14953950557;15141758567;16242916916;17599700091;17743195770
Germany;GDP (current US$);2,15838E+11;2,49985E+11;2,99802E+11;3,98374E+11;4,45303E+11;4,90637E+11;5,19754E+11;6,00498E+11;7,4047E+11;8,81345E+11;9,50291E+11;8,00472E+11;7,76576E+11;7,70684E+11;7,25111E+11;7,32535E+11;1,04626E+12;1,29818E+12;1,40123E+12;1,39897E+12;1,77167E+12;1,86895E+12;2,13157E+12;2,07132E+12;2,20507E+12;2,58579E+12;2,49724E+12;2,21199E+12;2,23899E+12;2,1942E+12;1,94315E+12;1,94411E+12;2,06862E+12;2,49613E+12;2,80919E+12;2,8458E+12;2,9922E+12;3,42123E+12;3,73003E+12;3,39779E+12;3,39635E+12;3,74441E+12;3,52734E+12;3,73274E+12;3,88392E+12;3,36055E+12;3,46679E+12;3,6658E+12;3,94955E+12;3,84563E+12
Ghana;GDP (current US$);2215029450;2417107708;2112292945;2465492958;2894409938;2810106383;2765254237;3189428571;3662478185;4020227920;4445228216;4222441615;4035994398;4057275043;4412279843;4504342149;5727602645;5074829932;5197840979;5251764264;5889174825;6596546196;6413901602;5966255778;5444560669;6465137615;6934984709;6891308594;7480968858;7719354839;4983024408;5314909954;6166330136;7632406553;8881368538;10731634117;20409668522;24758819718;28526891010;25977847814;32197272797;39337314810;41270954737;62405374786;53660342160;48564863888;55009730600;58998132330;65556464048;66983634224
Greece;GDP (current US$);13139862500;14591755682;16885506818;22347844649;25351305682;28525872476;31152840485;36176233117;44270203154;54481875805;56829663469;52346507380;54617991327;49428872678;48020024788;47820850975;56379593720;65652751132;76261278405;79169043642;97891090929;1,05143E+11;1,16225E+11;1,08809E+11;1,16602E+11;1,36878E+11;1,45862E+11;1,43158E+11;1,44428E+11;1,42541E+11;1,30134E+11;1,36191E+11;1,53831E+11;2,01924E+11;2,40521E+11;2,47783E+11;2,73318E+11;3,18498E+11;3,54461E+11;3,3E+11;2,99362E+11;2,87798E+11;2,45671E+11;2,39862E+11;2,3703E+11;1,96591E+11;1,95222E+11;2,03588E+11;2,18138E+11;2,09853E+11
Guatemala;GDP (current US$);1904000000;1984800000;2101300000;2569200100;3161499900;3645900000;4365300200;5480500200;6070600200;6902600200;7878700000;8607500300;8716999700;9050000400;9470000100;9721652087;7231963516;7084399840;7841602824;8410724361;7650125217;9406097735;10440842165;11399942453;12983235568;14655404433;15674835615;17790026222;19395491993;18318412251;19288827159;18702802522;20776403774;21917430694;23965275794;27211377107;30231249625;34113107372;39136436614;37733609795;41338008613;47654783852;50388460925;52996540576;57852399834;62186186576;66053725049;71612352781;73118147808;76710385880
Guinea;GDP (current US$);714568458;798568547;874585421;896956854;912563524;998564875;1158968958;1254798658;1358968597;1435284875;1478548976;1512452578;1598695685;1698548574;1785485632;1875489685;1922600899;2041538057;2384295764;2432029380;2666616177;3014890569;3284625277;3279063318;3383218923;3693753379;3869032271;3783788551;3588376057;3461282294;2995360969;2833442750;2949637039;3446442219;3666349049;2937071767;4220019243;6281917656;6964179194;6716904569;6853467858;6785137173;7638045254;8376613843;8778473615;8794202444;8603884845;10336634799;12207116729;13590281809
Guinea-Bissau;GDP (current US$);78733594,84;78540057,14;87702828,57;89374237,29;98775328,95;108985740,2;112386489;114971207,2;122666858,8;118537875,1;110653830,7;154731969,7;165523634,5;163577538,3;138478900,6;143856253,1;130225018,8;173836362;164458120,3;213143016,4;243961995,5;257150374,1;226313443,7;236880821,7;235620043,5;253966922,3;270419779,4;268550998,2;206457544,5;224446663,8;370173838,7;392278168,2;415843482;476388260,6;531109356,2;586795675,4;591839470,7;695990208,4;864654795,3;826798659,8;849050127,5;1098379392;989327811,8;1045790133;1053512334;1047808175;1178204501;1346841897;1458156026;1340389411
Guyana;GDP (current US$);267800000;282050000;285380952,4;307047619;433954545,5;494791666,7;454440000;449880000;507080000;530440000;603200000;570357107,1;482000000;489333333,3;437631605,3;453488372,1;504651139,5;354591846,9;413799990;379779389,7;396582263,3;348533094,8;373573141,5;454101382,5;540874934,2;621626785,9;705406001,4;749138009,6;717530683,2;694754988,3;712667896,7;712167575,6;726131434,7;743064076,8;787814379,2;824880550,3;1458453715;1740180444;1916994912;2061323854;2273225042;2576024116;2861562266;2987684170;3077643314;3197220339;3504024213;3555205811;3878662621;4280443645
Haiti;GDP (current US$);331200000;362800000;372000000;466800000;565400000;681400000;879000000;947000000;974200000;1080600000;1383800000;1479400000;1474200000;1623600000;1816200000;2009400000;2318000000;2047200000;2613926800;2736243800;3096289800;3473540602;2257121668;1878248741;2167564195;2813313279;2907514523;3338938830;3723909227;4153736347;3953846311;3596443005;3472191962;2960306121;3537720277;4310358096;4756204070;5885325590;6548530572;6584649419;6622541529;7516834160;7890647022;8485077205;8775444942;8724656126;7970649131;8409497402;9658721170;8498981821
Honduras;GDP (current US$);723000000;731000000;802999950;912499950;1034500000;1124000000;1347999950;1669499950;3097242093;3544281976;3968160046;4043894879;4266503526;4476697185;4915311846;5278120713;5677828959;6190521241;5902717092;5432344902;4923009552;4648668479;4943700431;4926728933;4642280682;5347445005;5215028986;5737099650;6366340266;6414520530;7103507989;7565869928;7775078403;8140271081;8772146605;9672035709;10841742348;12275501784;13789715133;14587496229;15839344592;17710315006;18528601901;18499710128;19756494435;20979767785;21717622071;23136232230;24024189736;25095395475
Hungary;GDP (current US$);14985854859;15125415247;15545254785;15869547236;16853256485;17896963524;18965896956;19754856985;19856963584;20145741524;20589698569;21524587896;23658985478;25425848751;26895869854;27584896854;28547541478;29856859745;30689589856;31255248754;32568548794;34753569690;38730585921;40124916945;43166678731;46425677734;46658755152;47296952929;48706787306;49073380174;47218405892;53749989092;67608919144;85302003908;1,0396E+11;1,12981E+11;1,15577E+11;1,39966E+11;1,58136E+11;1,3076E+11;1,31136E+11;1,4111E+11;1,28154E+11;1,35409E+11;1,40559E+11;1,2453E+11;1,27507E+11;1,41511E+11;1,57883E+11;1,60967E+11
India;GDP (current US$);62422483055;67350988021;71463193830;85515269586;99525899116;98472796457;1,02717E+11;1,21487E+11;1,373E+11;1,52992E+11;1,86325E+11;1,93491E+11;2,00715E+11;2,18262E+11;2,12158E+11;2,32512E+11;2,48986E+11;2,79034E+11;2,96589E+11;2,96042E+11;3,20979E+11;2,70105E+11;2,88208E+11;2,79296E+11;3,27276E+11;3,60282E+11;3,92897E+11;4,15868E+11;4,21351E+11;4,5882E+11;4,68395E+11;4,85441E+11;5,14938E+11;6,07699E+11;7,09149E+11;8,20382E+11;9,4026E+11;1,21674E+12;1,1989E+12;1,34189E+12;1,67562E+12;1,82305E+12;1,82764E+12;1,85672E+12;2,03913E+12;2,10359E+12;2,2948E+12;2,65275E+12;2,71317E+12;2,87514E+12
Indonesia;GDP (current US$);9150684932;9333536360;10997590361;16273253012;25802409639;30463855422;37269156627;45808915663;51455719100;51400186379;72482337370;85518233451;90158449307;81052283405;84853699994;85289491750;79954072570;75929617577;84300174477;94451427898;1,06141E+11;1,16622E+11;1,28027E+11;1,58007E+11;1,76892E+11;2,02132E+11;2,2737E+11;2,15749E+11;95445547873;1,40001E+11;1,65021E+11;1,60447E+11;1,95661E+11;2,34772E+11;2,56837E+11;2,85869E+11;3,64571E+11;4,32217E+11;5,10229E+11;5,3958E+11;7,55094E+11;8,92969E+11;9,1787E+11;9,12524E+11;8,90815E+11;8,60854E+11;9,31877E+11;1,01562E+12;1,04224E+12;1,11919E+12
Iran, Islamic Rep.;GDP (current US$);10976245154;13731801565;17153463264;27081698249;46209092073;51776222350;68055295080;80600122701;77994316622;90391877325;94362275580;1,00499E+11;1,25949E+11;1,56365E+11;1,62277E+11;1,80184E+11;2,09095E+11;1,3401E+11;1,23058E+11;1,20496E+11;1,24813E+11;85485487548;74589856985;63743623232;71841461173;96419225744;1,20404E+11;1,13919E+11;1,10277E+11;1,13848E+11;1,09592E+11;1,26879E+11;1,28627E+11;1,53545E+11;1,90043E+11;2,26452E+11;2,66299E+11;3,49882E+11;4,12336E+11;4,16397E+11;4,86808E+11;5,80765E+11;5,98868E+11;4,60293E+11;4,32687E+11;3,84951E+11;4,17984E+11;4,45345E+11;4,61525E+11;4,81525E+11
Iraq;GDP (current US$);3281713806;3865346535;4113848002;5134367778;11516762614;13458516763;17754825601;19838130715;23762275652;37816457839;53405689130;38424991534;42595309883;40595046639;46802508845;48284979093;47127693792;56609842393;62503055645;65641363783;1,79886E+11;1,52125E+11;1,21326E+11;1,12565E+11;1,09522E+11;99658546854;94251521547;89021502412;64585215471;52548574851;42525635214;41025879654;42515236854;39654128742;36627901762;49954890353;65140293688;88840050497;1,31614E+11;1,11661E+11;1,38517E+11;1,8575E+11;2,18001E+11;2,34638E+11;2,34648E+11;1,77499E+11;1,74879E+11;1,95473E+11;2,24228E+11;2,34094E+11
Ireland;GDP (current US$);4401259497;5104355309;6325627459;7490132356;7906317069;9495165854;9465078121;11261810826;14665538055;18341273372;21773901117;20694944099;21500471384;20790917197;20130728188;21295485800;28748959623;33961141386;37818133293;39285383971;49364679953;49847127139;55985505025;52480251773;57166035571;69222624369;75880630166;82826141595;90082051923;98692079267;99852958356;1,09135E+11;1,2795E+11;1,64285E+11;1,93871E+11;2,11649E+11;2,32083E+11;2,69918E+11;2,75039E+11;2,36316E+11;2,22149E+11;2,37472E+11;2,24999E+11;2,38544E+11;2,58472E+11;2,915E+11;3,00523E+11;3,35663E+11;3,82674E+11;3,88699E+11
Israel;GDP (current US$);7048666667;6711750000;8775250000;11326250000;16341000000;15360166667;15183125000;17372800000;16843176471;21514080000;24164509804;25579228070;27837510288;31092229537;29160458731;27504906778;34097559618;40963276308;50099378323;49901963212;59011274626;67558012988;75607006994;75985901276;86342656604;1,00385E+11;1,09996E+11;1,14693E+11;1,15933E+11;1,17112E+11;1,32343E+11;1,30756E+11;1,21124E+11;1,26966E+11;1,35477E+11;1,42529E+11;1,54034E+11;1,78959E+11;2,16105E+11;2,07468E+11;2,33996E+11;2,61469E+11;2,5718E+11;2,92636E+11;3,09558E+11;2,99813E+11;3,18951E+11;3,53253E+11;3,70588E+11;3,95099E+11
Italy;GDP (current US$);1,13395E+11;1,24672E+11;1,4526E+11;1,75492E+11;1,99564E+11;2,27696E+11;2,24717E+11;2,57596E+11;3,15058E+11;3,93677E+11;4,77257E+11;4,30703E+11;4,27273E+11;4,43042E+11;4,37888E+11;4,52217E+11;6,40386E+11;8,05713E+11;8,91609E+11;9,28661E+11;1,18122E+12;1,24622E+12;1,32016E+12;1,06496E+12;1,09922E+12;1,17466E+12;1,31243E+12;1,24188E+12;1,27005E+12;1,25202E+12;1,14383E+12;1,16701E+12;1,27071E+12;1,57415E+12;1,80323E+12;1,85752E+12;1,94792E+12;2,21029E+12;2,39886E+12;2,19124E+12;2,13402E+12;2,29199E+12;2,08708E+12;2,14132E+12;2,15913E+12;1,8359E+12;1,8758E+12;1,9618E+12;2,08576E+12;2,00124E+12
Jamaica;GDP (current US$);1404776071;1539865514;1875048860;1905917553;2375096249;2860411286;2966010230;3249697393;2644449232;2425033998;2679409453;2979061412;3293533288;3619294121;2373566957;2100223150;2754566176;3286987552;3828310735;4404970059;4592224067;4071219198;3530892749;5405097571;5419134875;6538840170;7368000000;8375077443;8763219645;8851581633;8985352832;9178016493;9694169757;9399447609;10150978155;11204416000;11901911988;12827809965;13680482787;12067478478;13220556883;14444655300;14807086889;14262589158;13897804560;14187696311;14075894320;14806340821;15713908816;16458071068
Japan;GDP (current US$);2,12609E+11;2,40152E+11;3,18031E+11;4,32083E+11;4,79626E+11;5,21542E+11;5,86162E+11;7,21412E+11;1,01361E+12;1,05501E+12;1,10539E+12;1,21899E+12;1,13452E+12;1,24332E+12;1,31838E+12;1,39889E+12;2,07895E+12;2,53281E+12;3,07168E+12;3,05491E+12;3,13282E+12;3,58442E+12;3,90881E+12;4,45414E+12;4,90704E+12;5,44912E+12;4,83371E+12;4,41473E+12;4,03251E+12;4,56208E+12;4,88752E+12;4,30354E+12;4,11512E+12;4,44566E+12;4,81515E+12;4,75541E+12;4,53038E+12;4,51526E+12;5,03791E+12;5,23138E+12;5,7001E+12;6,15746E+12;6,20321E+12;5,15572E+12;4,85041E+12;4,38948E+12;4,92254E+12;4,86686E+12;4,95481E+12;5,08177E+12
Jordan;GDP (current US$);639596751,6;678241389;788574629;943700547,8;1197454207;1363039400;1708734940;2096568479;2602748691;3271728272;3910036925;4384685230;4680567376;4920407601;4966710013;4993829194;6401380000;6755599114;6277197435;4220945005;4160003917;4344250257;5390688438;5685784384;6326420495;6821989155;7024203103;7347574048;8023356841;8263921016;8579280677;9101452750;9716868829;10338730606;11571424542;12765218618;15268053597;17350521862;22279907003;24154000000;26795901408;29244647887;31371056338;34064873239;36329267606;38043450704;39196676056;40708943662;42231295775;43743661972
Kazakhstan;GDP (current US$);9152425684;9985485685;10854869521;11984254875;12154854781;12985487548;13125142514;13596859845;14525847847;15474854125;16985685925;17421564876;17854854785;18652415142;18795848754;19853625894;20658968598;21545785487;22568958984;25645878457;26932728899;24881135586;24906939560;23409027476;21250839258;20374307047;21035357833;22165932063;22135245413;16870817135;18291990619;22152694162;24636593223;30833699703;43151647003;57123671734;81003884545;1,0485E+11;1,33442E+11;1,15309E+11;1,48047E+11;1,92627E+11;2,07999E+11;2,36635E+11;2,21416E+11;1,84388E+11;1,37278E+11;1,66806E+11;1,7934E+11;1,80162E+11
Kenya;GDP (current US$);1603447357;1778391289;2107279157;2502142444;2973309272;3259344936;3474542392;4494378855;5303734883;6234390975;7265315332;6854491454;6431579357;5979198464;6191437070;6135034338;7239126717;7970820531;8355380879;8283114648;8572359163;8151479004;8209129172;5751789915;7148145376;9046326060;12045858436;13115773738;14093998844;12896013577;12705357103;12986007426;13147743911;14904517650;16095337094;18737897745;25825524821;31958195182;35895153328;37021512049;40000088347;41953433591;50412754861;55096728048;61448046802;64007750169;69188755364;78965004656;87778582964;95503088538
Korea, Rep.;GDP (current US$);9005023184;9903499928;10862327878;13876531432;19544094741;21784297521;29902479339;38446487603;51972107438;66946900826;65398646758;72933350954;78358866335;87760360941;97510235986;1,01296E+11;1,16837E+11;1,47948E+11;1,99591E+11;2,46927E+11;2,83368E+11;3,30649E+11;3,55525E+11;3,92666E+11;4,63617E+11;5,66583E+11;6,1017E+11;5,69755E+11;3,83331E+11;4,97513E+11;5,76178E+11;5,47658E+11;6,27246E+11;7,02717E+11;7,93175E+11;9,34901E+11;1,05322E+12;1,17261E+12;1,04734E+12;9,43942E+11;1,14407E+12;1,25322E+12;1,27843E+12;1,3708E+12;1,48432E+12;1,46577E+12;1,50011E+12;1,6239E+12;1,72058E+12;1,64238E+12
Kuwait;GDP (current US$);2873984878;3880370402;4451200973;5408293999;13004774557;12024138276;13131668947;14135729588;15500908760;24746019537;28638550499;25056672166;21577977770;20869434305;21697297872;21442619681;17903681693;22365734482;20692472760;24312117767;18427777778;11008793176;19858555215;23941391391;24848483838;27191353887;31493319973;30355093966;25939960630;30123850197;37712842243;34887512227;38137545245;47876510067;59439090601;80798630137;1,01549E+11;1,1464E+11;1,47395E+11;1,05963E+11;1,15419E+11;1,54068E+11;1,7407E+11;1,74161E+11;1,62631E+11;1,14567E+11;1,0942E+11;1,20707E+11;1,40645E+11;1,34761E+11
Kyrgyz Republic;GDP (current US$);1315246859;1398598485;1415869625;1498578458;1512548598;1554758948;1598596963;1615485748;1689698596;1798548632;1815487589;1854253652;1895684574;1975485624;1985486958;2154898568;2236587485;2358458748;2458548798;2541526854;2675000000;2569444444;2316562500;2028295455;1681006993;1661018519;1827570586;1767864036;1645963750;1249061487;1369688498;1525116370;1605643105;1919008090;2211534585;2460248026;2834168889;3802566171;5139957785;4690062255;4794357795;6197766119;6605139933;7335027592;7468096567;6678178340;6813092066;7702934800;8271108638;8454619608
Lao PDR;GDP (current US$);745241548;798546859;895848589;912536859;956895895;975848598;998548685;1025489859;1125486985;1254869586;1352685489;1425896859;1584856985;1689589845;1757142806;2366666616;1776842041;1087273104;598961269,3;714046821,1;865559856,2;1028087972;1127806945;1327748655;1543606345;1763536305;1873671550;1747011857;1280177839;1454430642;1731198022;1768619058;1758176653;2023324407;2366398120;2735558726;3452882514;4222962988;5443915121;5832915387;7127792630;8749241114;10191350120;11942230508;13268458232;14390442307;15805692546;16853087485;17953786416;18173839128
Lesotho;GDP (current US$);68738625,23;76482102,91;80915831,92;121181556,2;150846210,4;149560513,9;147654093,8;193307267,7;266559337,6;290142517,8;431561376,5;434188034,2;348746822,6;386699308,9;333158476,2;268626912,5;318862888,4;402774852,7;470389179,7;495404888,1;596415104,5;704329192,8;831033941,1;835592802,3;878250450,6;1001889857;946123275,9;997996028,6;928458206;912771290,6;887295267,9;825706961,2;775780697,7;1157832935;1511236656;1682350935;1800105590;1716262753;1758534995;1773199523;2269525782;2622336141;2526185310;2421470022;2499803980;2372280099;2165408362;2405289382;2575892261;2460072444
Liberia;GDP (current US$);119000000;125000000;138000000;145000000;165000000;172000000;187000000;197000000;206000000;214000000;254000000;274000000;289000000;315000000;334000000;359000000;389000000;404000000;414000000;475000000;489000000;510000000;515000000;519000000;648000000;658000000;715000000;789000000;719000000;813000000;874000000;906000000;927000000;748000000;897000000;949000000;1119000000;1373000000;1726000000;1768000000;1998000000;2398000000;2721000000;3067000000;3144000000;3177000000;3277826000;3285455000;3264000000;3070518100
Libya;GDP (current US$);12546854854;13525487985;14525684978;15985485478;16152465847;16898548756;17845896851;18748548975;19185489685;19854897581;20051489842;20258468958;20584587548;21548969859;22541898547;23584785968;24587489695;25545869854;26585485125;27854854896;28901836158;31995012469;33881392045;30657030223;28607921929;25544128199;27884615385;30698633109;27249786142;35976714101;38270206950;34110064452;20481889764;26265625000;33122307692;47334148578;54961936663;67516236338;87140405361;63028320702;74773444901;34699395524;81873662519;65502870174;41142722414;27842131480;26197143268;37883243650;52607888718;52076250948
Lithuania;GDP (current US$);4585487584;4689585125;4875851242;4985685978;5125468549;5548758968;5625362685;5748254185;5896859864;5948758648;5986963652;6059636985;6125487958;6259869856;6325148754;6425894526;6542154896;6795868512;6875485986;6985986954;7015487142;7045846897;7145236849;7254874895;7584985684;7870782261;8385109020;10120274493;11240360898;10972878636;11539211480;12252498921;14278357284;18802576988;22649930576;26125575942;30216060233;39738180077;47850551149;37440673478;37034461707;43466133144;42842537129;46442055804;48526000845;41392396558;43021972485;47750908128;53455170034;54219315600
