,China,India,United States,Indonesia,Pakistan,Brazil,Nigeria,Bangladesh,Russian Federation,Mexico,Japan,Ethiopia,Philippines,"Egypt, Arab Rep.",Vietnam,"Congo, Dem. Rep.",Germany,Thailand,France,United Kingdom,Tanzania,South Africa,Italy,Kenya,Myanmar,"Korea, Rep.",Colombia,Spain,Uganda,Argentina,Canada,Poland,Morocco,Saudi Arabia,Uzbekistan,Angola,Peru,Australia,Ecuador,Netherlands,Senegal,Guatemala,Cuba,Uruguay,Finland,Singapore,Slovak Republic,Norway,Oman,Liberia,Costa Rica,Botswana,Chile
1980-01-01,191149211575.0,186325345086.661,2857307000000.0,72482337370.8551,23654444444.4444,237393489892.637,64201788122.6054,18138049095.6072,,205139086956.522,1105385973763.87,,36848242784.3012,21669908176.3889,,14394927494.8647,950290856466.538,32353440726.8856,701288419745.421,564947710899.3729,,89411894560.97801,477256775943.92896,7265315331.622729,1010596805.4761801,65398646757.6511,33400735644.0481,232766822928.754,1244610000.0,76961923741.0701,273853826548.067,,21728770055.3777,164541658298.013,,5930503400.962629,18127754429.0657,150032311977.716,17881514682.8784,195152092662.381,4510107330.097179,7878700000.0,19912889861.1111,10163020115.7344,53645202422.6968,11896256782.8566,,64439382896.0156,5981760277.938621,,4831447001.166861,1060923829.1302099,29036709871.7949
1981-01-01,195866382432.54,193490610029.78897,3207041000000.0,85518233450.1818,28100606060.6061,258015174748.648,164475209515.939,20249694002.448,,263959336734.69397,1218988935129.81,7324903188.4058,40499645207.3523,22136081081.0811,,12537821038.2202,800472055387.278,34846107862.3673,615552202776.1011,540765675241.15796,,93141478234.6576,430702851303.015,6854491453.90208,1064867669.3890901,72933350953.7025,36388366869.0309,202807891511.98398,1337300000.0,78676842366.5529,306214863624.99,,17788171722.4446,184291888768.662,,5550483035.964971,21664528002.6066,176953442470.684,21810767209.3695,164134217080.279,4095892072.1373897,8607500300.0,20150254096.3855,11048335541.4933,52448332874.07,14175228843.6391,,63596654760.8677,7259120150.550091,,2623807074.2948,1073861599.13948,34509878043.5897
1982-01-01,205089699858.779,200715145363.148,3343789000000.0,90158449307.26,30725971563.981003,271314113768.417,142769363314.176,18525399201.5968,,184609157801.418,1134518001884.56,7707678019.32367,42206011275.1757,27655172413.7931,,13651667371.1676,776576439106.9559,36589797857.4006,584877732308.614,515048916841.37,,85904070613.6117,427272645669.291,6431579357.5481,1302701536.6739302,78358866334.7376,38968039721.748,195996754505.528,2177500000.0,84307486836.724,313506525087.136,,17692341358.1272,153238991867.452,,5550483035.964971,21781007709.1691,194104601125.455,19929853574.6095,158479527935.958,4013950868.5621705,8716999700.0,20953510235.2941,9178802162.6616,52797582336.2526,16084252378.473,,62647195537.6511,7554719455.703529,,2606621255.01581,1014907254.54016,25325893205.657
1983-01-01,230686747153.257,218262273406.969,3634038000000.0,81052283404.2179,28691889763.7795,189656506321.43103,97094911792.0489,17609048821.5488,,156159198584.513,1243323592058.83,8567890821.256041,37759237657.8149,30966239813.7369,,11006712650.4481,770684323247.798,40042826244.2337,559869179791.72,489618008185.539,,96204110958.8375,443042373788.883,5979198463.78533,1427209835.80133,87760360941.0248,38729822781.5997,170951185614.849,2240333333.33333,103979106777.911,340547711781.889,,16251460689.3254,129171602026.04901,,5784341596.36339,17330726371.1656,177333645297.14603,17152483214.3536,153445465987.182,3569356462.1351705,9050000400.0,22204940512.2235,5102281255.99986,50973526900.0854,17784112149.5327,,61627240831.0948,7932541690.79328,,3146770103.81027,1172258182.1496902,20355959237.2128
1984-01-01,259946510957.143,212158234167.31198,4037613000000.0,84853699994.5677,31151825467.4978,188339974086.58,73484359521.4887,18920840000.0,,184261495828.367,1318381627003.76,8096302367.149759,35730202751.1124,33971188991.6147,,7857729193.203429,725111123634.115,41797592963.4424,530683779929.445,461487097632.349,,84870134619.0537,437887689001.54297,6191437070.61366,1354699245.0724099,97510235986.0046,38253120737.9671,172102910370.52402,3615647477.05434,79092001998.032,355372558103.62103,,14824728528.4604,119624918955.732,,6131475065.17815,17584444209.7983,193593551892.773,16912515183.2783,143912664148.352,3485165160.5296397,9470000100.0,24039383608.4235,4850241442.17643,52888800949.7428,19749361097.965,,62057955032.7758,8821366531.557621,,3660476458.8718,1240796364.75662,19622527479.6913
1985-01-01,309488028132.653,232511877841.698,4338979000000.0,85289491746.8428,31144920844.3272,176123719326.59302,73745821158.2254,22278423076.9231,,195219789801.47897,1398892744820.69,9480840483.091791,34961565262.5582,39053502251.0732,14094687820.7445,7195042616.0071,732534887058.198,38900692712.1496,553138414367.061,489285164271.04706,,64459376104.0419,452217492140.757,6135034338.11763,1310837294.25837,101296177099.377,34894411351.983,180793463796.477,3519666338.52454,88416668900.2596,364756499450.75104,,14991283215.7408,103897892810.60199,,7553560459.2246,16548827018.0,180573751629.976,17149094589.9827,143845822717.62198,3818944603.0498796,9721652086.95652,22920490774.102,4732017873.38369,55875863392.1719,19156532745.7691,,65416879914.3907,10005500579.0388,,3919203960.39604,1114764007.14811,17702885393.5099
1986-01-01,300758100107.24603,248985994040.59,4579631000000.0,79954072569.4637,31899070055.7967,215878631802.78,54805852580.9129,21774033333.3333,,134550096436.744,2078953333673.55,9848600869.56522,33987178952.4029,41253507951.3564,26336616250.4397,8095367168.21769,1046259374943.71,43096746122.4614,771470783218.1079,601452653180.885,,73354782108.5899,640386352773.087,7239126717.155271,1590096758.97152,116836802995.065,34942489683.9712,251321075204.942,3923232122.12784,110934442762.694,377437927311.983,,19462175321.8224,86962013011.0721,,7072063345.58823,15244232958.0,182368494683.828,15314143988.0621,200862095700.66602,5392093507.79181,7231963515.981741,24226574634.0293,5880112788.409471,73531550551.255,18586746056.9974,,78693253275.995,7323822251.3089,,4418983870.96774,1392634771.9653,18891048818.7425
1987-01-01,272972974764.57397,279033584092.223,4855215000000.0,75929617576.2282,33351529274.6869,237517984427.80603,52676041931.1087,24298032258.0645,,147540738281.817,2532808573157.03,10527338647.343,37791442730.5921,40455616653.5742,36658108850.3148,7661625472.57705,1298176105549.51,50535438696.4094,934173305685.9109,745162608269.325,,96535747615.4047,805713128174.485,7970820530.605459,1448003803.86246,147948259722.577,36373307085.0887,318747935588.19604,6269511614.66235,111106191358.19699,431316742081.448,,21765261041.7265,85695941759.6796,,8083872012.366309,20702298397.0,189400476442.56198,13945431882.2271,245046310922.54102,6487352282.550611,7084399840.0,25213935012.0819,7367494080.400141,91594751792.2359,20919215578.2125,,94230055658.6271,7811183094.92848,,4532952047.15628,1965274882.36345,22255407684.6999
1988-01-01,312353631207.819,296588994812.354,5236438000000.0,84300174475.7955,38472742808.3167,258816125587.505,49648470440.4593,26579005760.2634,554713455149.5021,181611549975.804,3071683013178.91,10908935748.7923,43152077817.6509,34980124929.0176,25423812648.5941,8861299976.74158,1401233225303.49,61667199834.7428,1018847043277.17,910122732123.7991,5100405772.46327,103976854738.41199,891608957155.6079,8355380879.12955,1392547742.82535,199590823957.237,39212550050.4223,376160409941.437,6508931651.66667,126206817196.091,507354351182.25397,,25705296183.5037,88256162069.4259,,8769250549.79947,15439408447.2,236065919674.04,13051886552.3377,261910508417.88397,6418419798.07163,7841602824.42748,27458999472.2955,8213515458.511391,109058990760.483,25371462488.1292,,101900260856.22198,8386215864.75943,,4614629898.40348,2644536804.1124396,26040229793.0697
1989-01-01,347768051311.741,296042354984.87604,5641580000000.0,94451427898.00699,40171018229.0715,347028139590.227,44003061108.4005,28781714763.8909,506500173960.269,221400669713.589,3054914166263.18,11476584879.2271,48513735778.6601,39756299049.9793,6293304974.594029,9021862775.18112,1398967436804.33,72250877410.3183,1025211803413.53,926884816753.927,4420168102.39306,108055603481.55699,928661332204.347,8283114648.24696,1674823310.86252,246927292765.02,39540080200.3938,414757056921.99603,5276480985.999371,76636898036.4712,565055743243.2429,,26314220188.0257,95344352822.4299,,10201099039.4385,22499559086.0587,299767934207.312,13890828707.6493,258336705808.999,6366039352.58111,8410724360.79545,27023468665.8977,8438951476.066441,119012054870.445,30465364738.6206,,102633789557.535,9372171651.49545,,5251025767.476271,3083800684.89751,29885685142.9107
