,China,India,United States,Indonesia,Pakistan,Brazil,Nigeria,Bangladesh,Russian Federation,Mexico,Japan,Ethiopia,Philippines,"Egypt, Arab Rep.",Vietnam,"Congo, Dem. Rep.",Germany,Thailand,France,United Kingdom,Tanzania,South Africa,Italy,Kenya,Myanmar,"Korea, Rep.",Colombia,Spain,Uganda,Argentina,Canada,Poland,Morocco,Saudi Arabia,Uzbekistan,Angola,Peru,Australia,Ecuador,Netherlands,Senegal,Guatemala,Cuba,Uruguay,Finland,Singapore,Slovak Republic,Norway,Oman,Liberia,Costa Rica,Botswana,Chile
1970-01-01,59.085,47.736999999999995,70.8073170731707,52.553000000000004,52.648999999999994,58.911,40.971000000000004,46.942,68.1336585365854,61.361999999999995,71.950243902439,42.943999999999996,63.155,52.146,59.563,43.915,70.63978048780491,59.385,71.65853658536591,71.9731707317073,46.784,52.62,71.55878048780491,52.556999999999995,48.79600000000001,62.1634146341463,62.152,72.0273170731707,49.251000000000005,66.483,72.7004878048781,69.86829268292679,52.571999999999996,52.703,62.391999999999996,40.914,54.174,71.01853658536591,58.203,73.5856097560976,39.227,52.501000000000005,69.809,68.616,70.179512195122,68.2794146341463,70.134243902439,74.0880487804878,50.31,39.338,65.844,53.824,62.254
1971-01-01,60.303000000000004,48.398,71.1073170731707,53.14,53.192,59.332,41.391999999999996,46.589,68.3765853658537,61.82899999999999,72.8829268292683,43.213,63.19,52.479,58.98,44.247,70.7428780487805,59.887,71.9073170731707,72.2731707317073,47.188,53.157,71.8068292682927,53.118,49.258,62.612195121951196,62.629,71.630243902439,49.43,66.774,73.0292682926829,69.6121951219512,52.94,53.771,62.66,41.282,54.935,71.0682926829268,58.718,73.809512195122,39.814,53.091,70.306,68.664,70.0175609756098,68.6504634146342,70.0994878048781,74.1792682926829,51.086999999999996,39.98,66.378,54.327,62.895
1972-01-01,61.343999999999994,49.06100000000001,71.1560975609756,53.72,53.699,59.739,41.82899999999999,46.507,68.3085365853659,62.327,73.5065853658537,43.465,63.202,52.894,58.826,44.545,70.867,60.403999999999996,72.1073170731707,72.12439024390241,47.608999999999995,53.713,72.0753658536586,53.674,49.68600000000001,63.009756097560995,63.105,72.8180487804878,49.558,67.078,72.93390243902441,70.66585365853659,53.305,54.872,62.903,41.65,55.67100000000001,71.4575609756098,59.232,73.7270731707317,40.562,53.652,70.78699999999999,68.732,70.7073170731707,69.0429024390244,70.0989268292683,74.34463414634149,51.92,40.65,66.943,54.853,63.555
1973-01-01,62.281000000000006,49.722,71.35609756097558,54.288000000000004,54.17100000000001,60.132,42.276,46.773,68.2946341463415,62.845,73.7575609756097,43.693000000000005,63.196999999999996,53.408,59.203,44.803999999999995,71.0166829268293,60.928999999999995,72.35609756097558,72.3243902439024,48.04,54.281000000000006,72.0263414634146,54.218,50.098,63.4073170731707,63.578,72.6107317073171,49.65,67.383,73.1626829268293,70.66341463414629,53.676,55.981,63.125,42.016000000000005,56.36,71.84682926829271,59.745,74.14390243902442,41.445,54.181000000000004,71.255,68.82300000000001,71.2236585365854,69.4403170731707,70.12507317073171,74.4421951219512,52.81100000000001,41.346000000000004,67.541,55.398,64.23100000000001
1974-01-01,63.13399999999999,50.373999999999995,71.95609756097559,54.843,54.613,60.513000000000005,42.729,47.396,68.320243902439,63.378,74.39390243902442,43.894,63.185,54.021,60.111999999999995,45.026,71.1954146341463,61.458999999999996,72.60487804878049,72.5243902439024,48.472,54.856,72.7343902439025,54.748999999999995,50.503,63.8048780487805,64.047,72.969756097561,49.715,67.686,73.2375609756098,71.1170731707317,54.066,57.078,63.332,42.373999999999995,56.994,72.2360975609756,60.258,74.5368292682927,42.442,54.676,71.707,68.941,71.1348780487805,69.8347804878049,70.1759024390244,74.7536585365854,53.76,42.06100000000001,68.17,55.957,64.917
1975-01-01,63.915,51.012,72.60487804878049,55.386,55.028,60.88399999999999,43.187,48.313,67.7239024390244,63.922,75.0573170731707,44.044,63.183,54.717,61.446000000000005,45.222,71.4017317073171,61.985,72.85365853658541,72.7243902439024,48.887,55.428000000000004,72.6473170731708,55.273,50.907,64.1536585365854,64.518,73.31878048780491,49.769,67.985,73.52170731707321,70.5609756097561,54.492,58.148,63.53,42.721000000000004,57.575,72.6253658536586,60.773999999999994,74.49878048780491,43.521,55.14,72.138,69.089,71.6736585365854,70.2197073170732,70.24487804878049,74.8175609756098,54.755,42.786,68.825,56.523999999999994,65.609
1976-01-01,64.631,51.63,72.85609756097558,55.92,55.42100000000001,61.243,43.647,49.402,67.4875609756098,64.467,75.45682926829271,44.11600000000001,63.206,55.465,63.01,45.41,71.6341463414634,62.495,73.10243902439029,72.7756097560976,49.269,55.99,72.9919512195122,55.802,51.312,64.5024390243902,64.994,73.6426829268293,49.826,68.283,73.85609756097558,70.6560975609756,54.976000000000006,59.178999999999995,63.729,43.053000000000004,58.114,73.01463414634149,61.298,74.6470731707317,44.641000000000005,55.577,72.543,69.271,71.81292682926829,70.5939756097561,70.3224634146341,75.039512195122,55.781000000000006,43.513999999999996,69.501,57.091,66.307
1977-01-01,65.278,52.222,73.25609756097559,56.448,55.79600000000001,61.595,44.104,50.498000000000005,67.3763414634146,65.009,75.8982926829268,44.103,63.263000000000005,56.222,64.547,45.608999999999995,71.8836829268293,62.986000000000004,73.35121951219509,73.2243902439024,49.606,56.538000000000004,73.3646341463415,56.336999999999996,51.714,64.9,65.477,74.1319512195122,49.886,68.585,74.21560975609759,70.4024390243902,55.525,60.169,63.934,43.367,58.636,73.34439024390241,61.833999999999996,75.2214634146342,45.766999999999996,56.0,72.915,69.484,72.350243902439,70.96090243902441,70.3986097560976,75.3868292682927,56.813,44.226000000000006,70.182,57.648999999999994,67.005
1978-01-01,65.857,52.786,73.35609756097558,56.971000000000004,56.158,61.942,44.547,51.473,67.3909756097561,65.54,76.0382926829268,44.016000000000005,63.361999999999995,56.958,65.859,45.833,72.1432926829268,63.464,73.60243902439029,73.1756097560976,49.888999999999996,57.071000000000005,73.6931707317073,56.872,52.113,65.1975609756098,65.964,74.29560975609759,49.943000000000005,68.891,74.52975609756099,70.3512195121951,56.141999999999996,61.11600000000001,64.152,43.66,59.158,73.6741463414634,62.382,75.14512195121951,46.869,56.418,73.249,69.723,72.8970731707317,71.3233414634146,70.465243902439,75.4185365853659,57.82899999999999,44.902,70.85300000000001,58.18600000000001,67.69800000000001
1979-01-01,66.377,53.318999999999996,73.8048780487805,57.488,56.512,62.286,44.963,52.277,67.11439024390239,66.055,76.3375609756098,43.881,63.503,57.659,66.865,46.086000000000006,72.40853658536591,63.935,73.85121951219509,73.2756097560976,50.115,57.59,74.0026829268293,57.393,52.511,65.5463414634146,66.45100000000001,74.81878048780491,49.988,69.197,74.8663414634146,70.75121951219509,56.823,62.016000000000005,64.385,43.931000000000004,59.691,74.00390243902442,62.942,75.60609756097558,47.927,56.84,73.543,69.983,73.1553658536586,71.68273170731709,70.5199024390244,75.41390243902441,58.813,45.52,71.501,58.692,68.378
1980-01-01,66.844,53.81399999999999,73.609756097561,57.995,56.86,62.63,45.333,52.9,67.0339024390244,66.553,76.0917073170732,43.747,63.677,58.332,67.542,46.363,72.67790243902441,64.432,74.05121951219509,73.6756097560976,50.288000000000004,58.107,73.9431707317073,57.881,52.91,66.0463414634146,66.926,75.34926829268291,50.0,69.49600000000001,75.07804878048779,70.0975609756098,57.56,62.863,64.637,44.178000000000004,60.24,74.3336585365854,63.512,75.7431707317073,48.943999999999996,57.272,73.794,70.256,73.44,72.19024390243901,70.40853658536591,75.6717073170732,59.758,46.053000000000004,72.113,59.174,69.033
1981-01-01,67.26,54.268,74.009756097561,58.489,57.206,62.976000000000006,45.637,53.376000000000005,67.2639024390244,67.031,76.4143902439025,43.675,63.87,58.995,67.942,46.651,72.9503902439024,64.993,74.3,74.0268292682927,50.42100000000001,58.637,74.35390243902441,58.316,53.315,66.5463414634146,67.38,75.5285365853659,49.955,69.777,75.4634146341463,71.05121951219509,58.339,63.66,64.914,44.403999999999996,60.803999999999995,74.66341463414629,64.089,75.9343902439025,49.94,57.718999999999994,74.00399999999999,70.536,73.7465853658537,72.5878048780488,70.62926829268291,75.86902439024391,60.659,46.474,72.678,59.647,69.655
1982-01-01,67.627,54.68600000000001,74.3609756097561,58.966,57.54600000000001,63.326,45.867,53.794,67.8060975609756,67.493,76.92292682926829,43.711999999999996,64.067,59.67100000000001,68.203,46.937,73.227,65.635,74.5,74.1780487804878,50.526,59.191,74.81463414634149,58.676,53.726000000000006,67.0951219512195,67.80199999999999,76.1341463414634,49.831,70.033,75.7634146341463,71.10243902439029,59.138999999999996,64.411,65.206,44.611000000000004,61.378,74.9048780487805,64.669,75.9885365853659,50.938,58.183,74.175,70.814,74.29804878048779,72.6878048780488,70.6890243902439,76.0109756097561,61.523,46.776,73.193,60.108999999999995,70.23899999999999
1983-01-01,67.949,55.074,74.4634146341463,59.423,57.882,63.68,46.023,54.225,67.6526829268293,67.942,76.9614634146342,43.885,64.26,60.372,68.439,47.208,73.5051951219512,66.35300000000001,74.8,74.37804878048779,50.613,59.766000000000005,74.640243902439,58.94,54.14,67.5463414634146,68.187,75.9090243902439,49.615,70.262,76.0658536585366,71.0,59.93600000000001,65.122,65.50399999999999,44.799,61.958,75.14634146341459,65.24600000000001,76.16414634146341,51.945,58.661,74.315,71.085,74.2009756097561,73.0365853658537,70.47902439024391,76.06682926829271,62.356,46.961999999999996,73.657,60.543,70.782
1984-01-01,68.23100000000001,55.441,74.5634146341464,59.863,58.213,64.039,46.106,54.693000000000005,67.2026829268293,68.38,77.3653658536585,44.199,64.45100000000001,61.091,68.688,47.461000000000006,73.78292682926829,67.128,75.0,74.7780487804878,50.683,60.353,75.38951219512201,59.093,54.556000000000004,68.1951219512195,68.529,76.2953658536586,49.303999999999995,70.46600000000001,76.21707317073171,70.8,60.717,65.795,65.796,44.966,62.542,75.3878048780488,65.814,76.23317073170729,52.946000000000005,59.153999999999996,74.42699999999999,71.343,74.5190243902439,73.290243902439,70.7509756097561,76.2243902439024,63.153,47.038000000000004,74.07,60.916000000000004,71.282
