,China,India,United States,Indonesia,Pakistan,Brazil,Nigeria,Bangladesh,Russian Federation,Mexico,Japan,Ethiopia,Philippines,"Egypt, Arab Rep.",Vietnam,"Congo, Dem. Rep.",Germany,Thailand,France,United Kingdom,Tanzania,South Africa,Italy,Kenya,Myanmar,"Korea, Rep.",Colombia,Spain,Uganda,Argentina,Canada,Poland,Morocco,Saudi Arabia,Uzbekistan,Angola,Peru,Australia,Ecuador,Netherlands,Senegal,Guatemala,Cuba,Uruguay,Finland,Singapore,Slovak Republic,Norway,Oman,Liberia,Costa Rica,Botswana,Chile
2003-01-01,1288400000.0,1111523146.0,290107933.0,220309473.0,153093371.0,181809244.0,131900634.0,134791598.0,144648618.0,103081020.0,127718000.0,72170581.0,83051970.0,72826102.0,82301650.0,51425583.0,82534176.0,64549867.0,62244880.0,59647577.0,36337778.0,46719203.0,57313203.0,34678781.0,48148907.0,47892330.0,41483872.0,42187645.0,25980547.0,38087866.0,31644028.0,38204570.0,29782884.0,22456645.0,25567650.0,18121477.0,27372217.0,19895400.0,13369678.0,16225302.0,10541470.0,12415334.0,11229185.0,3323661.0,5213014.0,4114826.0,5373374.0,4564855.0,2386164.0,3077055.0,4164053.0,1734387.0,15849649.0
2004-01-01,1296075000.0,1129623466.0,292805298.0,223285666.0,156664698.0,184006479.0,135320420.0,136986429.0,144067316.0,104514934.0,127761000.0,74239508.0,84710544.0,74172073.0,83062819.0,53068869.0,82516260.0,64995303.0,62704901.0,59987905.0,37379766.0,47291610.0,57685327.0,35635267.0,48564489.0,48082519.0,42075953.0,42921895.0,26821300.0,38491970.0,31940655.0,38182222.0,30115196.0,23132686.0,25864350.0,18758138.0,27624226.0,20127400.0,13596390.0,16281779.0,10810086.0,12682108.0,11250369.0,3321486.0,5228172.0,4166664.0,5372280.0,4591910.0,2445524.0,3135654.0,4225156.0,1765533.0,16014972.0
2005-01-01,1303720000.0,1147609924.0,295516599.0,226289468.0,160304007.0,186127108.0,138865014.0,139035505.0,143518814.0,106005199.0,127773000.0,76346310.0,86326251.0,75523576.0,83832662.0,54785894.0,82469422.0,65416189.0,63179356.0,60401206.0,38450323.0,47880595.0,57969484.0,36624897.0,48949931.0,48184561.0,42647731.0,43653155.0,27684590.0,38892924.0,32243753.0,38165445.0,30455563.0,23816175.0,26167000.0,19433604.0,27866140.0,20394800.0,13825839.0,16319868.0,11090123.0,12948292.0,11261586.0,3321799.0,5246096.0,4265762.0,5372807.0,4623291.0,2511254.0,3218114.0,4285504.0,1799077.0,16182713.0
2006-01-01,1311020000.0,1165486291.0,298379912.0,229318262.0,164022626.0,188167353.0,142538305.0,140921154.0,143049637.0,107560155.0,127854000.0,78489205.0,87888675.0,76873670.0,84617545.0,56578046.0,82376451.0,65812540.0,63621376.0,60846820.0,39548666.0,48489464.0,58143979.0,37649039.0,49301049.0,48438292.0,43200901.0,44397319.0,28571475.0,39289876.0,32571174.0,38141267.0,30804689.0,24498313.0,26488250.0,20149905.0,28102055.0,20697900.0,14059379.0,16346101.0,11382272.0,13213330.0,11261241.0,3325403.0,5266268.0,4401365.0,5373054.0,4660677.0,2580753.0,3329211.0,4345421.0,1835911.0,16354507.0
2007-01-01,1317885000.0,1183209471.0,301231207.0,232374239.0,167808106.0,190130445.0,146339971.0,142660381.0,142805114.0,109170503.0,128001000.0,80674343.0,89405482.0,78232124.0,85419588.0,58453687.0,82266372.0,66182064.0,64016227.0,61322463.0,40681416.0,49119766.0,58438310.0,38705934.0,49621479.0,48683638.0,43737512.0,45226803.0,29486335.0,39684303.0,32889025.0,38120560.0,31163670.0,25184589.0,26868000.0,20905360.0,28333050.0,20827600.0,14296554.0,16381696.0,11687078.0,13477017.0,11251117.0,3331753.0,5288720.0,4588599.0,5374622.0,4709153.0,2657162.0,3461911.0,4404626.0,1875458.0,16530201.0
2008-01-01,1324655000.0,1200669762.0,304093966.0,235469755.0,171648984.0,192030362.0,150269622.0,144304164.0,142742366.0,110815272.0,128063000.0,82916236.0,90901967.0,79636081.0,86243424.0,60411195.0,82110097.0,66530980.0,64374979.0,61806995.0,41853944.0,49779472.0,58826731.0,39791984.0,49929642.0,49054708.0,44254972.0,45954106.0,30431734.0,40080159.0,33247118.0,38125759.0,31536807.0,25888535.0,27302800.0,21695636.0,28562321.0,21249200.0,14535740.0,16445593.0,12004700.0,13739299.0,11236975.0,3340221.0,5313399.0,4839396.0,5379233.0,4768212.0,2750956.0,3607863.0,4463123.0,1915636.0,16708255.0
2009-01-01,1331260000.0,1217726217.0,306771529.0,238620554.0,175525610.0,193886505.0,154324939.0,145924795.0,142785349.0,112463886.0,128047000.0,85233923.0,92414161.0,81134789.0,87092250.0,62448572.0,81902307.0,66866834.0,64707035.0,62276270.0,43073830.0,50477013.0,59095365.0,40901798.0,50250366.0,49307835.0,44750054.0,46362946.0,31411096.0,40482786.0,33628895.0,38151603.0,31929087.0,26630303.0,27767400.0,22514275.0,28792663.0,21691700.0,14774412.0,16530388.0,12335092.0,14000190.0,11226711.0,3349676.0,5338871.0,4987573.0,5386406.0,4828726.0,2876186.0,3754129.0,4520739.0,1953495.0,16886184.0
2010-01-01,1337705000.0,1234281163.0,309327143.0,241834226.0,179424643.0,195713637.0,158503203.0,147575433.0,142849468.0,114092961.0,128070000.0,87639962.0,93966784.0,82761244.0,87967655.0,64563853.0,81776930.0,67195032.0,65027505.0,62766365.0,44346532.0,51216967.0,59277417.0,42030684.0,50600827.0,49554112.0,45222699.0,46576897.0,32428164.0,40788453.0,34004889.0,38042794.0,32343384.0,27421468.0,28562400.0,23356247.0,29027680.0,22031750.0,15011114.0,16615394.0,12678143.0,14259687.0,11225833.0,3359273.0,5363352.0,5076732.0,5391428.0,4889252.0,3041435.0,3891357.0,4577371.0,1987106.0,17062531.0
2011-01-01,1345035000.0,1250287939.0,311583481.0,245115988.0,183340168.0,197514541.0,162805080.0,149273134.0,142960908.0,115695468.0,127833000.0,90139928.0,95570049.0,84529251.0,88871384.0,66755151.0,80274983.0,67518379.0,65342789.0,63258810.0,45673520.0,52003759.0,59379449.0,43178270.0,50990612.0,49936638.0,45662747.0,46742697.0,33476772.0,41261490.0,34339328.0,38063255.0,32781860.0,28267591.0,29339400.0,24220660.0,29264314.0,22340024.0,15243885.0,16693074.0,13033814.0,14521515.0,11236671.0,3368926.0,5388272.0,5183688.0,5398384.0,4953088.0,3251102.0,4017446.0,4633086.0,2015406.0,17233584.0
2012-01-01,1354190000.0,1265780243.0,313877662.0,248451714.0,187280125.0,199287292.0,167228803.0,151005733.0,143201721.0,117274156.0,127629000.0,92726982.0,97212639.0,86422240.0,89801926.0,69020749.0,80425823.0,67835969.0,65659814.0,63700215.0,47053033.0,52832659.0,59539717.0,44343469.0,51413703.0,50199853.0,46075721.0,46773055.0,34558700.0,41733271.0,34714222.0,38063164.0,33241898.0,29154906.0,29774500.0,25107925.0,29506790.0,22733465.0,15474099.0,16754962.0,13401990.0,14781942.0,11257112.0,3378975.0,5413971.0,5312437.0,5407579.0,5018573.0,3498031.0,4135662.0,4688003.0,2039551.0,17400359.0
2013-01-01,1363240000.0,1280842119.0,316059947.0,251805314.0,191260799.0,201035904.0,171765819.0,152761413.0,143506995.0,118827158.0,127445000.0,95385793.0,98871558.0,88404652.0,90752593.0,71358804.0,80645605.0,68144519.0,65998685.0,64128273.0,48483132.0,53687125.0,60233948.0,45519986.0,51852464.0,50428893.0,46495492.0,46620045.0,35694519.0,42202935.0,35082954.0,38040196.0,33715705.0,30052058.0,30243200.0,26015786.0,29773986.0,23128129.0,15707473.0,16804432.0,13782429.0,15043981.0,11282722.0,3389436.0,5438972.0,5399162.0,5413393.0,5079623.0,3764805.0,4248337.0,4742111.0,2062551.0,17571511.0
2014-01-01,1371860000.0,1295600768.0,318386329.0,255128076.0,195305012.0,202763744.0,176404931.0,154517385.0,143819667.0,120355137.0,127276000.0,98094264.0,100513137.0,90424668.0,91713850.0,73767445.0,80982500.0,68438748.0,66312067.0,64602298.0,49960563.0,54544184.0,60789140.0,46700063.0,52280816.0,50746659.0,46967706.0,46480882.0,36911530.0,42669500.0,35437435.0,38011735.0,34192358.0,30916603.0,30757700.0,26941773.0,30090372.0,23475686.0,15951832.0,16865008.0,14174740.0,15306316.0,11306909.0,3400439.0,5461512.0,5469724.0,5418649.0,5137232.0,4027255.0,4359508.0,4795390.0,2088619.0,17758969.0
2015-01-01,1379860000.0,1310152392.0,320738994.0,258383257.0,199426953.0,204471759.0,181137454.0,156256287.0,144096870.0,121858251.0,127141000.0,100835453.0,102113206.0,92442549.0,92677082.0,76244532.0,81686611.0,68714519.0,66548272.0,65116219.0,51482638.0,55386369.0,60730582.0,47878339.0,52680724.0,51014947.0,47520667.0,46444832.0,38225447.0,43131966.0,35702908.0,37986412.0,34663608.0,31717676.0,31298900.0,27884380.0,30470739.0,23815995.0,16212022.0,16939923.0,14578450.0,15567419.0,11324777.0,3412013.0,5479531.0,5535002.0,5423801.0,5188607.0,4267341.0,4472229.0,4847805.0,2120716.0,17969356.0
2016-01-01,1387790000.0,1324517250.0,323071755.0,261556386.0,203631356.0,206163056.0,185960244.0,157977151.0,144342397.0,123333379.0,127076000.0,103603461.0,103663812.0,94447071.0,93640435.0,78789130.0,82348669.0,68971313.0,66724104.0,65611593.0,53049231.0,56207649.0,60627498.0,49051531.0,53045199.0,51217803.0,48175048.0,46484062.0,39649173.0,43590368.0,36109487.0,37970087.0,35126274.0,32443443.0,31847900.0,28842482.0,30926036.0,24190907.0,16491116.0,17030314.0,14993514.0,15827690.0,11335108.0,3424139.0,5495303.0,5607283.0,5430798.0,5234519.0,4479217.0,4586788.0,4899336.0,2159925.0,18209072.0
2017-01-01,1396215000.0,1338676779.0,325122128.0,264650969.0,207906210.0,207833825.0,190873247.0,159685421.0,144496739.0,124777326.0,126972000.0,106399926.0,105172921.0,96442590.0,94600643.0,81398765.0,82657002.0,69209817.0,66918020.0,66058859.0,54660345.0,57009751.0,60536709.0,50221146.0,53382521.0,51361911.0,48909844.0,46593236.0,41166588.0,44044811.0,36545236.0,37974826.0,35581257.0,33101183.0,32388600.0,29816769.0,31444299.0,24601860.0,16785356.0,17131296.0,15419354.0,16087418.0,11339255.0,3436645.0,5508214.0,5612253.0,5439232.0,5276968.0,4665926.0,4702224.0,4949955.0,2205076.0,18470435.0
2018-01-01,1402760000.0,1352642283.0,326838199.0,267670549.0,212228288.0,209469320.0,195874685.0,161376713.0,144477859.0,126190782.0,126811000.0,109224410.0,106651394.0,98423602.0,95545959.0,84068092.0,82905782.0,69428454.0,67101930.0,66460344.0,56313444.0,57792520.0,60421760.0,51392570.0,53708318.0,51585058.0,49661056.0,46797754.0,42729032.0,44494502.0,37065084.0,37974750.0,36029089.0,33702757.0,32956100.0,30809787.0,31989265.0,24982688.0,17084359.0,17231624.0,15854324.0,16346950.0,11338146.0,3449290.0,5515525.0,5638676.0,5446771.0,5311916.0,4829476.0,4818976.0,4999443.0,2254067.0,18729166.0
2019-01-01,1407745000.0,1366417756.0,328329953.0,270625567.0,216565317.0,211049519.0,200963603.0,163046173.0,144406261.0,127575529.0,126633000.0,112078727.0,108116622.0,100388076.0,96462108.0,86790568.0,83092962.0,69625581.0,67248926.0,66836327.0,58005461.0,58558267.0,59729081.0,52573967.0,54045422.0,51764822.0,50339443.0,47134837.0,44269587.0,44938712.0,37601230.0,37965475.0,36471766.0,34268529.0,33580350.0,31825299.0,32510462.0,25365745.0,17373657.0,17344874.0,16296362.0,16604026.0,11333484.0,3461731.0,5521606.0,5703569.0,5454147.0,5347896.0,4974992.0,4937374.0,5047561.0,2303703.0,18952035.0
2020-01-01,1411100000.0,1380004385.0,331501080.0,273523621.0,220892331.0,212559409.0,206139587.0,164689383.0,144073139.0,128932753.0,126261000.0,114963583.0,109581085.0,102334403.0,97338583.0,89561404.0,83160871.0,69799978.0,67379908.0,67081000.0,59734213.0,59308690.0,59449527.0,53771300.0,54409794.0,51836239.0,50882884.0,47363419.0,45741000.0,45376763.0,38037204.0,37899070.0,36910558.0,34813867.0,34232050.0,32866268.0,32971846.0,25693267.0,17643060.0,17441500.0,16743930.0,16858333.0,11326616.0,3473727.0,5529543.0,5685807.0,5458827.0,5379475.0,5106622.0,5057677.0,5094114.0,2351625.0,19116209.0
2021-01-01,1412360000.0,1393409033.0,331893745.0,276361788.0,225199929.0,213993441.0,211400704.0,166303494.0,143446060.0,130262220.0,125681593.0,117876226.0,111046910.0,104258327.0,98168829.0,92377986.0,83129285.0,69950844.0,67499343.0,67326569.0,61498438.0,60041996.0,59066225.0,54985702.0,54806014.0,51744876.0,51265841.0,47326687.0,47123533.0,45808747.0,38246108.0,37781024.0,37344787.0,35340680.0,34915100.0,33933611.0,33359416.0,25739256.0,17888474.0,17533405.0,17196308.0,17109746.0,11317498.0,3485152.0,5541696.0,5453566.0,5447247.0,5408320.0,5223376.0,5180208.0,5139053.0,2397240.0,19212362.0
